clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_GGG	codon_TTA	codon_GTT	codon_AGG	codon_GTA	codon_GGT	codon_CCT	codon_AAC	codon_ACC	codon_CTA	codon_CCC	codon_GGC	codon_AGA	codon_CGT	codon_GCT	codon_TGC	codon_AGC	codon_ATG	codon_TGG	codon_TTG	codon_CCG	codon_AGT	codon_TCC	codon_CTT	codon_CTG	codon_CGG	codon_CTC	codon_GCC	codon_AAG	codon_TCT	codon_TAT	codon_TCA	codon_ACT	codon_CAC	codon_GAG	codon_GTC	codon_ATT	codon_GCG	codon_TGT	codon_CAT	codon_CGC	codon_CAA	codon_GAC	codon_GGA	codon_CAG	codon_ATC	codon_TTC	codon_CCA	codon_GTG	codon_AAA	codon_AAT	codon_GAA	codon_TCG	codon_ATA	codon_CGA	codon_GCA	codon_ACG	codon_GAT	codon_ACA	codon_TAC	codon_TTT
NC_073272.2	2::NC_073272.2:1324393-1332112(+)	7719	False	0.566	1					2.0		8.0	6.0	126.0	10.0	53.0	14.0	23.0	58.0	12.0	39.0		23.0	142.0	67.0	48.0	6.0	7.0	65.0	20.0		2.0	73.0		74.0	9.0	24.0	13.0	303.0	9.0	16.0	16.0		6.0	162.0	49.0		159.0	125.0	47.0	125.0		153.0	67.0			9.0	38.0	3.0	4.0	4.0	11.0	3.0	340.0		
NC_073272.2	-3::NC_073272.2:2115597-2126412(-)	10815	False	0.6375	0	206.0	2.0	10.0	214.0	3.0	113.0	95.0		2.0	2.0	103.0		116.0	76.0	2.0	91.0	2.0	15.0	20.0	14.0	2.0	9.0	112.0	4.0	111.0	99.0		2.0	3.0	3.0	8.0	5.0	1.0	7.0	217.0	186.0	4.0	23.0	509.0	7.0	17.0	2.0	88.0	204.0	103.0	1.0	1.0	3.0	485.0		1.0	8.0	89.0	2.0		92.0	94.0	6.0	8.0		3.0
NC_073272.2	1::NC_073272.2:2116065-2121840(+)	5775	False	0.6445	0	57.0			47.0			116.0	6.0	64.0		113.0	1.0		57.0	2.0	47.0		1.0			54.0		106.0	3.0	57.0	1.0	119.0		1.0	63.0			3.0	263.0		44.0		10.0	1.0	7.0	15.0	5.0	100.0	64.0	64.0	2.0	7.0	3.0	1.0						52.0	49.0	40.0	1.0	277.0	2.0	
NC_073272.2	2::NC_073272.2:2116099-2124670(+)	8571	False	0.6443	0	66.0			93.0		2.0	149.0	6.0	67.0	1.0	184.0		1.0	78.0		78.0	1.0	4.0	1.0		72.0		166.0	6.0	76.0		192.0		2.0	87.0			9.0	399.0		85.0		6.0	4.0	4.0	22.0	9.0	172.0	88.0	85.0	8.0	3.0	9.0					1.0		58.0	90.0	75.0		398.0		
NC_073272.2	-2::NC_073272.2:2117899-2126497(-)	8598	False	0.6408	0	174.0		6.0	151.0		74.0	92.0	1.0			73.0	1.0	91.0	72.0	2.0	92.0		10.0	15.0	12.0		9.0	87.0	3.0	85.0	73.0	1.0	1.0	6.0	2.0		3.0			189.0	169.0		20.0	388.0	6.0	5.0		81.0	167.0	76.0	1.0		2.0	391.0	3.0	2.0	2.0	56.0	1.0	1.0	81.0	72.0	10.0	5.0	2.0	
NC_073272.2	-1::NC_073272.2:2118347-2126819(-)	8472	False	0.6403	1	151.0		8.0	151.0		97.0	88.0		3.0	2.0	97.0	6.0	106.0	67.0	6.0	86.0	5.0	7.0	22.0	11.0	3.0	4.0	70.0	8.0	74.0	80.0	3.0	5.0	8.0	6.0	1.0	7.0	3.0	3.0	152.0	140.0	1.0	9.0	375.0	9.0	15.0	2.0	74.0	168.0	78.0	2.0	1.0	4.0	386.0	3.0	1.0	9.0	70.0	1.0	1.0	67.0	61.0	5.0	2.0		
NC_073272.2	-3::NC_073272.2:4956915-4962075(-)	5160	False	0.4665	2	19.0	16.0	29.0	19.0	11.0	21.0	50.0	34.0	42.0	18.0	33.0	19.0	41.0	4.0	25.0	7.0	26.0	37.0	18.0	35.0	7.0	31.0	55.0	32.0	25.0	6.0	15.0	17.0	56.0	47.0	17.0	31.0	48.0	22.0	57.0	25.0	29.0	3.0	8.0	20.0	6.0	31.0	39.0	30.0	44.0	20.0	15.0	65.0	34.0	54.0	29.0	61.0	4.0	25.0	5.0	33.0	6.0	44.0	66.0	20.0	34.0
NC_073272.2	-2::NC_073272.2:75387028-75393298(-)	6270	False	0.4161	2	19.0	34.0	25.0	11.0	26.0	27.0	34.0	40.0	16.0	23.0	20.0	18.0	35.0	10.0	38.0	17.0	23.0	32.0	21.0	42.0	11.0	32.0	16.0	44.0	27.0	9.0	15.0	34.0	81.0	54.0	47.0	42.0	32.0	26.0	63.0	18.0	54.0	26.0	47.0	25.0	5.0	49.0	38.0	33.0	53.0	19.0	22.0	50.0	38.0	123.0	59.0	110.0	5.0	38.0	6.0	50.0	6.0	71.0	32.0	18.0	51.0
NC_073272.2	1::NC_073272.2:101085240-101092656(+)	7416	False	0.5446	1	174.0	11.0	52.0	52.0	10.0	63.0	55.0	21.0	40.0	9.0	23.0	43.0	32.0	5.0	202.0	10.0	15.0	47.0	56.0	32.0	2.0	63.0	62.0	25.0	12.0	5.0	9.0	109.0	90.0	68.0	11.0	15.0	62.0	7.0	121.0	35.0	43.0	1.0	21.0	13.0	2.0	21.0	34.0	69.0	97.0	11.0	14.0	17.0	65.0	50.0	90.0	57.0	1.0	18.0	3.0	58.0	6.0	65.0	35.0	11.0	22.0
NC_073272.2	1::NC_073272.2:135756693-135762828(+)	6135	False	0.4292	1	16.0	21.0	47.0	16.0	30.0	19.0	84.0	21.0	73.0	17.0	24.0	10.0	19.0	3.0	51.0	3.0	16.0	58.0	11.0	36.0	1.0	25.0	81.0	26.0	24.0	1.0	21.0	30.0	26.0	120.0	17.0	84.0	135.0	15.0	44.0	13.0	43.0	2.0	3.0	23.0		25.0	18.0	21.0	21.0	22.0	27.0	58.0	35.0	44.0	48.0	51.0	6.0	42.0	1.0	45.0	9.0	33.0	170.0	7.0	53.0
NC_073272.2	-2::NC_073272.2:160232749-160240870(-)	8121	False	0.5045	0							70.0	69.0	1270.0	1261.0	6.0													1.0				8.0																											22.0						
NC_073272.2	3::NC_073272.2:160232750-160240871(+)	8121	False	0.5045	0	69.0	69.0	1269.0	1262.0	1.0	7.0									8.0											22.0																																			
NC_073272.2	-1::NC_073272.2:160232756-160240463(-)	7707	False	0.5049	0							1262.0	1269.0	6.0		1.0						8.0				22.0																																							1.0	
NC_073272.2	1::NC_073272.2:160232757-160240458(+)	7701	False	0.5049	0	1284.0	1247.0			6.0					8.0																																					22.0														
NC_073252.2	-3::NC_073252.2:4034-11324(-)	7290	False	0.5053	0	146.0	146.0	1029.0	1068.0	1.0	40.0																																																							
NC_073252.2	1::NC_073252.2:4035-11325(+)	7290	False	0.5055	0							147.0	146.0	1030.0	1068.0	39.0																																																		
NC_073252.2	-1::NC_073252.2:4849-11086(-)	6237	False	0.5042	0	1039.0	1013.0			26.0	1.0																																																							
NC_073252.2	3::NC_073252.2:4850-11087(+)	6237	False	0.5044	0							1039.0	1013.0	26.0		1.0																																																		
NC_073252.2	2::NC_073252.2:810883-833707(+)	22824	False	0.49	1		2.0			7.0		114.0	22.0	244.0	166.0	183.0		4.0	10.0	1.0	144.0	8.0	123.0			5.0		552.0	10.0	30.0		183.0	30.0		252.0	170.0	14.0	18.0	1316.0		11.0	17.0	1.0	6.0	751.0	13.0	24.0	6.0		14.0	601.0	24.0	741.0		13.0	9.0	2.0	1.0	184.0	4.0	118.0	9.0	5.0	1259.0	187.0	
NC_073252.2	1::NC_073252.2:812607-826149(+)	13542	False	0.4884	1							82.0	9.0	152.0	98.0	107.0		5.0	8.0		71.0	2.0	75.0			5.0		345.0	6.0	16.0		96.0	21.0		146.0	103.0	14.0	13.0	772.0		4.0	11.0		6.0	443.0	4.0	18.0	1.0		10.0	370.0	16.0	414.0		6.0	1.0	3.0		114.0	2.0	75.0	11.0	2.0	746.0	111.0	
NC_073252.2	3::NC_073252.2:822293-840473(+)	18180	False	0.4918	1					5.0		91.0	18.0	205.0	131.0	148.0		3.0	7.0		113.0	4.0	101.0			3.0		442.0	12.0	19.0		146.0	28.0		196.0	136.0	9.0	11.0	1061.0		6.0	7.0		4.0	612.0	9.0	11.0	3.0		10.0	487.0	16.0	580.0		7.0	3.0	2.0		138.0	5.0	97.0	7.0	3.0	1014.0	150.0	
NC_073252.2	1::NC_073252.2:829581-841455(+)	11874	False	0.4933	0		1.0		1.0	2.0	1.0	62.0	9.0	134.0	84.0	97.0	2.0	3.0	5.0	1.0	75.0	4.0	67.0			4.0	2.0	292.0	10.0	13.0		90.0	16.0		126.0	87.0	9.0	3.0	703.0		4.0	4.0	1.0	5.0	386.0	2.0	10.0	4.0		9.0	325.0	9.0	380.0		3.0	1.0	1.0	1.0	97.0		63.0	7.0	2.0	654.0	87.0	
NC_073252.2	2::NC_073252.2:949090-954895(+)	5805	False	0.5154	0							58.0		27.0			58.0	1.0		1.0	58.0	1.0	22.0	60.0			119.0	106.0	3.0	70.0		117.0	60.0		58.0		118.0	57.0		58.0	116.0		31.0	173.0							31.0	52.0	58.0	114.0		2.0	58.0				39.0		56.0	19.0	12.0	122.0
NC_073252.2	3::NC_073252.2:954866-962141(+)	7275	False	0.5163	0							74.0		39.0			74.0		1.0		74.0	3.0	18.0	74.0			146.0	139.0		81.0		146.0	73.0		73.0	1.0	146.0	74.0		74.0	147.0		47.0	220.0			1.0				31.0	42.0	74.0	146.0			73.0				49.0	1.0	74.0	25.0	7.0	178.0
NC_073252.2	-3::NC_073252.2:1781153-1786982(-)	5829	False	0.5236	2	6.0		150.0	2.0		2.0	167.0	3.0	85.0	6.0	152.0	2.0	2.0	1.0	5.0	2.0	1.0	2.0	7.0	8.0	6.0	2.0	83.0	38.0	141.0	3.0	198.0	8.0	1.0	210.0	8.0	92.0	7.0	91.0	3.0	9.0	12.0		149.0	4.0	3.0	2.0	2.0	2.0	5.0	6.0	175.0	6.0	1.0		1.0		3.0	1.0		2.0	7.0	3.0	2.0		54.0
NC_073252.2	-2::NC_073252.2:1781241-1786326(-)	5085	False	0.5188	1			124.0			2.0	143.0	5.0	70.0	8.0	149.0			1.0	13.0	2.0	1.0	1.0	1.0	1.0			76.0	32.0	136.0	1.0	164.0	1.0		185.0	13.0	85.0	7.0	79.0	1.0	4.0	4.0	1.0	139.0	4.0	2.0	3.0			1.0	3.0	170.0	4.0	1.0				2.0				1.0	3.0		2.0	50.0
NC_073252.2	-3::NC_073252.2:13855643-13861961(-)	6318	False	0.4421	2	34.0	30.0	49.0	17.0	33.0	50.0	31.0	26.0	39.0	7.0	18.0	35.0	38.0	2.0	56.0	9.0	47.0	37.0	1.0	29.0	2.0	78.0	31.0	18.0	16.0	6.0	11.0	31.0	64.0	49.0	10.0	39.0	58.0	16.0	80.0	20.0	45.0	6.0	30.0	35.0	6.0	30.0	49.0	42.0	30.0	20.0	5.0	42.0	41.0	110.0	58.0	173.0	4.0	23.0	4.0	60.0	6.0	79.0	68.0	6.0	17.0
NC_073252.2	-3::NC_073252.2:97730876-97736297(-)	5421	False	0.5992	2	52.0	3.0	5.0	36.0	8.0	14.0	40.0	35.0	60.0	5.0	71.0	52.0	16.0	8.0	52.0	10.0	63.0	28.0	10.0	10.0	11.0	37.0	72.0	12.0	60.0	27.0	37.0	80.0	64.0	30.0	7.0	22.0	16.0	19.0	81.0	29.0	20.0	11.0	8.0	9.0	18.0	12.0	46.0	29.0	83.0	26.0	31.0	33.0	53.0	43.0	14.0	37.0	10.0	6.0	7.0	38.0	11.0	22.0	28.0	19.0	11.0
NC_073252.2	2::NC_073252.2:111440764-111447124(+)	6360	False	0.4571	2	22.0	26.0	41.0	24.0	35.0	27.0	70.0	8.0	42.0	19.0	32.0	23.0	29.0	6.0	46.0	9.0	44.0	29.0	4.0	20.0	9.0	53.0	43.0	26.0	24.0	6.0	18.0	22.0	56.0	86.0	13.0	65.0	51.0	25.0	113.0	22.0	28.0	3.0	10.0	17.0	4.0	44.0	57.0	23.0	47.0	24.0	17.0	56.0	35.0	116.0	17.0	163.0	9.0	20.0	10.0	32.0	7.0	83.0	76.0	6.0	28.0
NC_073252.2	1::NC_073252.2:123097179-123102378(+)	5199	False	0.4868	2	33.0	13.0	37.0	14.0	29.0	25.0	33.0	36.0	34.0	8.0	24.0	31.0	20.0	9.0	40.0		30.0	22.0	5.0	25.0	14.0	26.0	28.0	26.0	45.0	12.0	28.0	35.0	20.0	39.0	28.0	27.0	50.0	13.0	44.0	24.0	45.0	18.0	3.0	13.0	22.0	34.0	77.0	31.0	46.0	30.0	24.0	19.0	74.0	24.0	62.0	52.0	6.0	32.0	4.0	31.0	6.0	49.0	33.0	29.0	42.0
NC_073252.2	-1::NC_073252.2:141579184-141584575(-)	5391	False	0.5353	2	37.0	9.0	11.0	22.0	25.0	21.0	33.0	39.0	44.0	16.0	44.0	38.0	19.0	5.0	21.0	11.0	38.0	29.0	9.0	25.0	13.0	26.0	28.0	25.0	76.0	20.0	48.0	40.0	35.0	22.0	16.0	13.0	45.0	42.0	58.0	36.0	33.0	11.0	2.0	29.0	21.0	36.0	72.0	28.0	61.0	42.0	51.0	36.0	70.0	28.0	25.0	40.0	2.0	13.0	6.0	15.0	8.0	48.0	29.0	27.0	25.0
NC_073252.2	-3::NC_073252.2:182690975-182707829(-)	16854	False	0.6185	0	1.0	2.0	1.0	1.0	2.0	2.0	235.0	3.0	32.0	1.0	576.0	198.0	4.0	3.0	2.0	323.0	13.0	3.0	9.0	3.0	128.0	13.0	463.0	5.0	290.0	142.0	373.0	8.0	3.0	3.0	2.0	398.0	519.0	486.0	3.0	3.0	3.0		4.0	497.0	3.0	4.0	1.0	1.0	16.0	356.0	5.0	63.0	2.0	3.0	4.0	1.0	3.0	1.0		386.0	1.0	3.0	4.0	3.0	1.0
NC_073252.2	-1::NC_073252.2:182690989-182707708(-)	16719	False	0.6201	0		1.0	1.0		3.0		330.0	2.0	44.0		477.0	152.0	3.0		1.0	284.0	14.0	3.0	8.0	1.0	206.0		395.0	2.0	234.0	130.0	522.0	3.0		5.0		333.0	441.0	407.0	1.0	13.0	3.0		1.0	425.0		1.0			14.0	495.0	5.0	64.0	3.0	1.0			2.0	3.0		530.0		2.0	6.0	2.0	
NC_073252.2	-2::NC_073252.2:182691084-182707728(-)	16644	False	0.6215	0		1.0					289.0		34.0		420.0	137.0	1.0	2.0	2.0	230.0	15.0		4.0		145.0		541.0	2.0	332.0	196.0	440.0	2.0	1.0	5.0	1.0	486.0	372.0	553.0	2.0		1.0		2.0	357.0	11.0		1.0	1.0	20.0	423.0	2.0	65.0					2.0			445.0			4.0	1.0	
NC_073252.2	1::NC_073252.2:184279878-184285143(+)	5265	False	0.5628	0	49.0		49.0	2.0		1.0	126.0	7.0	66.0	1.0	57.0		3.0	2.0	3.0	10.0		39.0	52.0	4.0	8.0		82.0	2.0	116.0	1.0	67.0	3.0	1.0	7.0	1.0	84.0	54.0	231.0	2.0	50.0			104.0	51.0	5.0	8.0	50.0	51.0		9.0	51.0	30.0	11.0			2.0	3.0	5.0	2.0	11.0	1.0	2.0	170.0	8.0	1.0
NC_073252.2	-2::NC_073252.2:184439505-184447542(-)	8037	False	0.6405	1	69.0	2.0	3.0	129.0	2.0		499.0	3.0	1.0	1.0	2.0	195.0	2.0	1.0	203.0	1.0	4.0	58.0	205.0	1.0	86.0	2.0	1.0	10.0	7.0	2.0	194.0	1.0	5.0	72.0	1.0	201.0	10.0	1.0	2.0	8.0	8.0	1.0	4.0	2.0		2.0	2.0	4.0	6.0	127.0	13.0		396.0	3.0	2.0	3.0	113.0	1.0				2.0	2.0	1.0	3.0
NC_073252.2	2::NC_073252.2:184439608-184447618(+)	8010	False	0.6416	1	128.0	4.0	5.0	197.0	2.0	181.0	1.0	3.0	2.0	2.0	70.0	87.0	8.0	2.0	3.0	2.0	4.0	187.0	1.0		2.0	2.0	5.0	1.0	3.0	1.0	130.0	196.0	8.0	2.0	1.0	2.0	1.0	203.0	2.0		3.0	5.0	4.0	3.0		2.0	369.0	190.0	3.0	3.0	4.0	195.0	8.0	2.0	3.0	7.0	1.0	2.0		1.0	6.0	9.0	399.0		3.0
NC_073252.2	-1::NC_073252.2:184439689-184447459(-)	7770	False	0.6481	1	68.0						194.0	4.0	181.0		127.0	194.0	1.0	6.0	4.0		3.0	2.0	195.0	1.0	1.0		189.0	8.0		2.0	2.0	86.0		6.0	1.0		2.0	7.0	129.0	367.0			397.0	184.0	5.0			1.0	1.0	9.0	6.0		201.0	1.0					1.0	1.0		2.0	1.0		
NC_073252.2	-1::NC_073252.2:188605531-188612356(-)	6825	False	0.5004	0							53.0	53.0	1083.0	1083.0	2.0																																																	1.0	
NC_073252.2	3::NC_073252.2:188605532-188612351(+)	6819	False	0.5002	0	54.0	53.0	1083.0	1083.0																																																									
NC_073252.2	-3::NC_073252.2:188605538-188612039(-)	6501	False	0.5002	0							1083.0	1083.0			1.0																																																		
NC_073252.2	1::NC_073252.2:188605539-188612040(+)	6501	False	0.5001	0	1083.0	1083.0				1.0																																																							
