clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_CCT	codon_AAC	codon_TAC	codon_CTA	codon_ACC	codon_TAT	codon_CAC	codon_CGC	codon_CAT	codon_CTG	codon_GAA	codon_GGG	codon_AAT	codon_ATC	codon_TGC	codon_GTC	codon_TGT	codon_ATG	codon_AAG	codon_ATA	codon_TCT	codon_ACA	codon_ACG	codon_CCA	codon_GTA	codon_TTA	codon_AGA	codon_TGG	codon_AAA	codon_GGA	codon_GCT	codon_CGT	codon_TTG	codon_TCG	codon_ACT	codon_TAA	codon_CCC	codon_GCC	codon_GCA	codon_CCG	codon_TGA	codon_CAA	codon_ATT	codon_AGT	codon_CAG	codon_CTC	codon_TCC	codon_TTC	codon_CGG	codon_GGT	codon_CTT	codon_CGA	codon_TCA	codon_GAG	codon_TTT	codon_GGC	codon_AGC	codon_GAT	codon_AGG	codon_GAC	codon_GTT	codon_GTG	codon_GCG	codon_TAG
NC_086017.1	-2::NC_086017.1:0-9945	9945	False	0.4995	0	12.0	12.0	1.0								1.0		1.0							1.0	1.0	2.0									1.0					1636.0	1639.0					3.0			1.0										2.0							1.0		1.0
NC_086017.1	2::NC_086017.1:1-10147	10146	False	0.4971	0	1636.0	1641.0	3.0	17.0	14.0	6.0	3.0	1.0	4.0	3.0	3.0		2.0	3.0	1.0		2.0	3.0		3.0	5.0	3.0		1.0		1.0	1.0	2.0	4.0	3.0	1.0				1.0		3.0	1.0		2.0		1.0	2.0		1.0			1.0			1.0				1.0		1.0		1.0					
NC_086017.1	-1::NC_086017.1:76-9937	9861	False	0.4997	0	1636.0	1639.0				1.0				1.0							1.0					1.0							1.0								3.0						1.0		1.0										1.0				1.0					
NC_086017.1	3::NC_086017.1:77-10082	10005	False	0.498	0		2.0	3.0	1638.0	1641.0	2.0	2.0	1.0		1.0	2.0		2.0	3.0	1.0		2.0	2.0		4.0	4.0	4.0		4.0	2.0	2.0		1.0	2.0	2.0	2.0									1.0											2.0			1.0	1.0		1.0							
NC_086017.1	-2::NC_086017.1:49090686-49096347	5661	False	0.607	2	34.0	16.0	3.0		24.0	6.0	49.0	1.0	30.0	124.0	13.0	76.0	7.0	31.0	35.0	48.0	37.0	17.0	14.0	5.0	24.0	8.0	6.0	15.0	8.0		22.0	57.0	25.0	35.0	54.0	7.0	32.0	7.0	29.0	3.0	62.0	42.0	14.0	27.0	24.0	12.0	8.0	29.0	85.0	108.0	26.0	38.0	7.0	44.0	62.0	3.0		38.0	15.0	87.0	41.0	36.0	58.0	32.0	19.0	36.0	17.0	15.0
NC_086017.1	1::NC_086017.1:59519931-59526828	6897	False	0.6214	2	81.0	16.0	33.0	16.0	59.0	23.0	31.0	31.0	16.0	91.0	29.0	56.0	8.0	38.0	10.0	21.0	6.0	43.0	52.0	4.0	35.0	40.0	16.0	73.0	11.0		13.0	10.0	11.0	26.0	64.0	21.0	21.0	8.0	30.0		93.0	94.0	46.0	8.0		24.0	11.0	46.0	143.0	39.0	64.0	18.0	53.0	39.0	27.0	12.0	33.0	152.0	20.0	78.0	64.0	24.0	34.0	65.0	10.0	49.0	10.0	
NC_086017.1	2::NC_086017.1:108679771-108685978	6207	False	0.3942	1	55.0	28.0	18.0	13.0	19.0	26.0	18.0	2.0	34.0	20.0	142.0	25.0	81.0	11.0	7.0	13.0	21.0	45.0	49.0	39.0	78.0	45.0	7.0	38.0	37.0	46.0	38.0	5.0	105.0	35.0	46.0	4.0	43.0	1.0	55.0		13.0	24.0	35.0	2.0		42.0	62.0	60.0	33.0	10.0	32.0	16.0	1.0	26.0	37.0	2.0	54.0	80.0	40.0	20.0	21.0	79.0	19.0	36.0	38.0	35.0	3.0	
NC_086017.1	-1::NC_086017.1:124525873-124532350	6477	False	0.4409	1	23.0	61.0	29.0		35.0	25.0	29.0	6.0	51.0	109.0	9.0	36.0	55.0	48.0	42.0	26.0	59.0	51.0	36.0	12.0	30.0	24.0	11.0	4.0	4.0		96.0	77.0	32.0	32.0	48.0	3.0	81.0	9.0	63.0	37.0	14.0	20.0	10.0	3.0	81.0	31.0	96.0	60.0	20.0	31.0	36.0	50.0	2.0	36.0	35.0	4.0		19.0	36.0	24.0	54.0	17.0	82.0	14.0	51.0	24.0	1.0	15.0
NC_086017.1	-3::NC_086017.1:132551903-132557093	5190	False	0.3998	1	25.0	25.0	16.0		12.0	29.0	24.0	4.0	32.0	91.0	5.0	3.0	36.0	58.0	40.0	23.0	29.0	22.0	49.0	11.0	27.0	11.0	2.0	4.0	4.0		43.0	14.0	18.0	16.0	31.0	3.0	74.0	3.0	41.0	38.0	5.0	6.0	4.0	1.0	13.0	32.0	37.0	25.0	32.0	93.0	19.0	197.0		16.0	85.0	2.0		24.0	110.0	17.0	39.0	15.0	7.0	11.0	29.0	9.0	4.0	35.0
NC_086017.1	-3::NC_086017.1:137318519-137331521	13002	False	0.5447	1	177.0	87.0	5.0		2.0	1.0	100.0	1.0	1.0	428.0	1.0				91.0	251.0	337.0	2.0			902.0	95.0		5.0	95.0			1.0				6.0	3.0		90.0	92.0	462.0	86.0		1.0	1.0					662.0	94.0	80.0	1.0		82.0				85.0					2.0		5.0		
NC_086017.1	-1::NC_086017.1:137319988-137326111	6123	False	0.5463	1	92.0	42.0	1.0		1.0	1.0	39.0			199.0					36.0	119.0	163.0				411.0	50.0		4.0	50.0							2.0			42.0	38.0	217.0	44.0		3.0	1.0					317.0	48.0	34.0			43.0				43.0							1.0		
NC_086017.1	-2::NC_086017.1:137324298-137336481	12183	False	0.5448	1	172.0	86.0	2.0		7.0		91.0			401.0				2.0	84.0	240.0	318.0				851.0	84.0		1.0	84.0			1.0	1.0			1.0	4.0		95.0	88.0	429.0	89.0		5.0	1.0					607.0	84.0	73.0		1.0	80.0				75.0					1.0		3.0		
NC_086017.1	-1::NC_086017.1:137334631-137341288	6657	False	0.5442	1	97.0	39.0	3.0		4.0		51.0	2.0		229.0				1.0	51.0	138.0	161.0				458.0	49.0		6.0	51.0				1.0			3.0	2.0		42.0	51.0	231.0	36.0	1.0	2.0	1.0					330.0	53.0	37.0			38.0				50.0					1.0				
NC_086017.1	-1::NC_086017.1:137341291-137347354	6063	False	0.5456	1	88.0	39.0	3.0		1.0		50.0			204.0					47.0	118.0	151.0	2.0			421.0	42.0		2.0	42.0			1.0				2.0	3.0		40.0	48.0	221.0	37.0								302.0	42.0	40.0			33.0				40.0					1.0		1.0		
NC_086017.1	-2::NC_086017.1:137342151-137350194	8043	False	0.5461	1	120.0	54.0	1.0		2.0	1.0	53.0			264.0				1.0	50.0	160.0	207.0			1.0	543.0	64.0		6.0	65.0							3.0			55.0	52.0	287.0	55.0		3.0	1.0			1.0		409.0	64.0	45.0			56.0				57.0							1.0		
NC_086017.1	-3::NC_086017.1:137345834-137356823	10989	False	0.5447	1	141.0	77.0			2.0		84.0		1.0	368.0					80.0	212.0	288.0				774.0	76.0		1.0	76.0						1.0	4.0	1.0		80.0	80.0	391.0	77.0		2.0					1.0	560.0	76.0	71.0			70.0				68.0					1.0				
NC_086017.1	-1::NC_086017.1:137349379-137360929	11550	False	0.5429	1	174.0	83.0	1.0		3.0		78.0			383.0				1.0	75.0	227.0	309.0				799.0	85.0		5.0	85.0							2.0	1.0		87.0	76.0	381.0	84.0		5.0	1.0					597.0	85.0	69.0			79.0				74.0							1.0		
NC_086017.1	-2::NC_086017.1:137350197-137369193	18996	False	0.544	1	260.0	127.0	4.0		6.0	1.0	144.0		1.0	634.0				2.0	137.0	375.0	492.0	1.0			1327.0	135.0		7.0	136.0				2.0		1.0	6.0	3.0		131.0	137.0	664.0	127.0	2.0	6.0						954.0	137.0	118.0	1.0	1.0	120.0				125.0					4.0	1.0	3.0		
NC_086017.1	-3::NC_086017.1:137358251-137364461	6210	False	0.5448	1	83.0	44.0	3.0		1.0		40.0	1.0	2.0	200.0					38.0	120.0	168.0				426.0	49.0		1.0	49.0							1.0			46.0	39.0	220.0	43.0		3.0	3.0					323.0	46.0	35.0			43.0				39.0		1.0					3.0		
NC_086017.1	-2::NC_086017.1:137369196-137375754	6558	False	0.5438	1	93.0	42.0			4.0		52.0			219.0			1.0	3.0	49.0	129.0	167.0				448.0	47.0		2.0	48.0							3.0	2.0		46.0	49.0	224.0	43.0		2.0	2.0					333.0	50.0	37.0	1.0		39.0				47.0					2.0	1.0	1.0		
NC_086017.1	-3::NC_086017.1:137369438-137382548	13110	False	0.5441	1	184.0	90.0	7.0		5.0	2.0	95.0	1.0	1.0	432.0				1.0	92.0	259.0	337.0				908.0	93.0		7.0	95.0				2.0		2.0	4.0	3.0	1.0	95.0	92.0	458.0	90.0	1.0	5.0	2.0					651.0	95.0	78.0			89.0				85.0					3.0		5.0		
NC_086017.1	-1::NC_086017.1:137375050-137381176	6126	False	0.5446	1	80.0	41.0	4.0		1.0		42.0	2.0	1.0	195.0					39.0	118.0	165.0			1.0	422.0	47.0		1.0	48.0				1.0			2.0	1.0		44.0	39.0	215.0	42.0		4.0	2.0					318.0	46.0	35.0			43.0	1.0			38.0		1.0			1.0		2.0		
NC_086017.1	-3::NC_086017.1:137382551-137390600	8049	False	0.544	1	103.0	56.0	5.0		3.0		58.0	2.0	2.0	258.0				1.0	58.0	159.0	211.0			1.0	560.0	56.0		4.0	58.0						3.0	4.0	2.0		58.0	56.0	277.0	57.0	2.0	2.0	1.0			1.0	1.0	410.0	59.0	49.0			53.0				49.0		1.0			1.0		2.0		
NC_086017.1	-2::NC_086017.1:137386611-137394606	7995	False	0.5448	1	112.0	53.0	3.0		5.0	1.0	61.0			269.0			1.0	2.0	56.0	158.0	202.0				550.0	57.0		1.0	58.0						3.0	2.0	2.0		57.0	58.0	284.0	54.0	1.0	6.0	2.0			1.0	2.0	388.0	58.0	46.0			55.0				55.0					2.0				
NC_086017.1	-3::NC_086017.1:137391974-137397785	5811	False	0.544	1	79.0	35.0	3.0		3.0		44.0	1.0	1.0	196.0				1.0	43.0	120.0	144.0				404.0	43.0		4.0	44.0				1.0		2.0	3.0	1.0		34.0	43.0	201.0	37.0	1.0	2.0				1.0	1.0	282.0	47.0	36.0			37.0				41.0					1.0		1.0		
NC_086017.1	-2::NC_086017.1:137396034-137401485	5451	False	0.5438	1	74.0	39.0			2.0	1.0	43.0			183.0			1.0	2.0	38.0	108.0	142.0				377.0	36.0		1.0	36.0								1.0		45.0	39.0	195.0	40.0		3.0	1.0			1.0	1.0	262.0	36.0	34.0			38.0				37.0							1.0		
NC_086017.1	-3::NC_086017.1:137397788-137403314	5526	False	0.5445	1	73.0	36.0	1.0				42.0		1.0	180.0			1.0	3.0	40.0	109.0	143.0				382.0	41.0		2.0	41.0				1.0		1.0	4.0	2.0		35.0	38.0	198.0	39.0		1.0	1.0			1.0	1.0	274.0	40.0	34.0			38.0				37.0					1.0		1.0		
NC_086017.1	-1::NC_086017.1:137399455-137405287	5832	False	0.5451	1	79.0	41.0	1.0		4.0	2.0	39.0	1.0	1.0	192.0	1.0			1.0	41.0	117.0	155.0				398.0	42.0		2.0	41.0				1.0			1.0	1.0		43.0	39.0	211.0	40.0		3.0	1.0	1.0				288.0	43.0	36.0			39.0				39.0									
NC_086017.1	-2::NC_086017.1:137403075-137409789	6714	False	0.5457	1	89.0	49.0	2.0		3.0	2.0	53.0	1.0	2.0	221.0					47.0	131.0	182.0				465.0	45.0		2.0	45.0				1.0		2.0	2.0	1.0		49.0	47.0	241.0	51.0		2.0						327.0	45.0	44.0			47.0				38.0					1.0		1.0		
NC_086017.1	-1::NC_086017.1:137409181-137414941	5760	False	0.5493	1	86.0	42.0			2.0	2.0	36.0	1.0	1.0	180.0					33.0	107.0	157.0				385.0	45.0		2.0	45.0						1.0	1.0		1.0	44.0	35.0	210.0	43.0		5.0					1.0	296.0	47.0	31.0		1.0	43.0				34.0					1.0		2.0		
NC_086017.1	-3::NC_086017.1:137410787-137418605	7818	False	0.5507	1	109.0	48.0			2.0		63.0			261.0					56.0	155.0	187.0				529.0	58.0		6.0	58.0							7.0		2.0	49.0	61.0	297.0	45.0		3.0	1.0		2.0		1.0	395.0	62.0	48.0	2.0	1.0	42.0				54.0		2.0							
NC_086017.1	-3::NC_086017.1:137422334-137438567	16233	False	0.5471	1	223.0	113.0	1.0		2.0	5.0	109.0	3.0	2.0	505.0	3.0				107.0	318.0	428.0	1.0			1090.0	124.0		6.0	120.0				3.0		2.0	7.0	4.0	4.0	115.0	105.0	599.0	117.0		8.0			1.0	1.0		823.0	127.0	100.0	1.0	1.0	116.0				111.0						2.0	3.0	1.0	
NC_086017.1	-2::NC_086017.1:137430663-137439786	9123	False	0.5494	1	119.0	61.0				1.0	73.0	1.0		308.0					69.0	183.0	218.0	1.0		1.0	632.0	63.0		2.0	61.0				2.0		2.0	6.0		1.0	62.0	68.0	354.0	62.0		5.0	3.0				1.0	433.0	63.0	63.0	1.0		57.0				63.0						2.0			
NC_086017.1	-1::NC_086017.1:137437348-137445259	7911	False	0.5486	1	106.0	56.0	2.0			1.0	61.0			268.0	1.0				57.0	151.0	199.0			1.0	545.0	54.0		2.0	51.0						3.0	4.0	1.0	1.0	58.0	59.0	295.0	57.0		5.0	1.0				1.0	388.0	55.0	52.0	1.0		50.0				50.0					1.0				
NC_086017.1	-3::NC_086017.1:137438570-137450096	11526	False	0.5483	1	150.0	88.0	3.0		1.0		84.0	1.0		380.0	2.0		1.0	2.0	80.0	207.0	310.0			1.0	785.0	75.0		2.0	72.0				1.0			3.0	1.0		96.0	81.0	435.0	88.0		11.0	1.0			1.0		573.0	77.0	77.0	1.0		77.0				71.0	1.0				1.0		1.0		1.0
NC_086017.1	-2::NC_086017.1:137451378-137456988	5610	False	0.5478	1	65.0	37.0				2.0	45.0	1.0	1.0	188.0			1.0	1.0	44.0	112.0	139.0				390.0	38.0		3.0	38.0						1.0	4.0		1.0	38.0	43.0	216.0	37.0		1.0	1.0			1.0		275.0	38.0	39.0			33.0				37.0									
NC_086017.1	-1::NC_086017.1:137451439-137461858	10419	False	0.548	1	143.0	75.0	1.0			2.0	79.0	1.0		347.0	1.0			1.0	76.0	200.0	264.0			3.0	722.0	70.0		2.0	69.0				1.0		2.0	2.0	1.0		76.0	74.0	394.0	75.0	1.0	5.0	1.0		1.0			503.0	73.0	69.0	1.0	1.0	67.0				65.0					1.0	2.0	1.0		1.0
NC_086017.1	-3::NC_086017.1:137456003-137461919	5916	False	0.548	1	82.0	45.0	2.0		1.0		41.0			191.0	1.0			2.0	39.0	106.0	162.0				394.0	40.0		1.0	39.0				1.0			1.0	1.0		50.0	40.0	222.0	45.0		7.0	1.0			1.0		297.0	40.0	38.0			43.0				38.0	1.0								
NC_086017.1	-2::NC_086017.1:137463201-137470728	7527	False	0.5482	1	103.0	63.0			4.0	2.0	45.0	1.0		229.0	1.0			1.0	42.0	142.0	212.0			1.0	506.0	53.0		2.0	51.0				2.0			1.0	3.0		66.0	41.0	284.0	64.0		5.0						374.0	56.0	45.0			60.0				45.0	1.0					4.0			
NC_086017.1	-3::NC_086017.1:137466854-137479769	12915	False	0.5493	1	163.0	88.0	4.0		2.0		103.0		1.0	422.0	1.0		1.0	1.0	95.0	258.0	331.0				886.0	88.0		4.0	86.0				1.0			4.0	1.0	2.0	92.0	97.0	498.0	88.0		9.0	3.0			1.0		622.0	94.0	88.0	2.0		82.0				81.0					1.0		5.0		
NC_086017.1	-1::NC_086017.1:137469955-137485750	15795	False	0.5485	1	211.0	111.0	1.0		4.0	1.0	120.0	1.0		515.0	2.0				110.0	306.0	420.0				1060.0	111.0		7.0	108.0				4.0			9.0	4.0	2.0	119.0	108.0	592.0	110.0	1.0	5.0	1.0	1.0		1.0		794.0	113.0	100.0			105.0				103.0	2.0				2.0	1.0			
NC_086017.1	-2::NC_086017.1:137470731-137481903	11172	False	0.5485	1	159.0	78.0			1.0		87.0	1.0		375.0	4.0			1.0	79.0	217.0	282.0				762.0	78.0		5.0	74.0							6.0	4.0		82.0	81.0	422.0	74.0	1.0	5.0	2.0				1.0	541.0	80.0	71.0	2.0		69.0				78.0	1.0						1.0		
NC_086017.1	-3::NC_086017.1:137481014-137486939	5925	False	0.547	1	83.0	43.0			2.0		44.0			195.0	1.0				40.0	116.0	147.0				408.0	41.0		4.0	40.0				1.0		1.0	2.0	1.0		46.0	39.0	218.0	43.0		3.0	2.0	1.0			1.0	287.0	42.0	38.0	1.0		41.0				42.0						1.0	1.0		
NC_086017.1	-1::NC_086017.1:137485753-137495776	10023	False	0.5471	1	132.0	70.0	2.0		4.0		70.0			320.0	3.0			1.0	65.0	202.0	261.0				685.0	76.0		5.0	72.0				2.0		1.0	3.0	3.0	1.0	73.0	65.0	373.0	69.0	1.0	4.0	1.0	1.0		1.0		497.0	75.0	60.0	1.0		67.0				68.0					3.0	1.0	1.0	2.0	
NC_086017.1	-3::NC_086017.1:137486942-137493995	7053	False	0.547	1	95.0	45.0			4.0		57.0	2.0	1.0	243.0					51.0	138.0	175.0		1.0		491.0	50.0		2.0	50.0				3.0			3.0			48.0	51.0	262.0	46.0		4.0	1.0	1.0				334.0	51.0	47.0	1.0		46.0				47.0						1.0			
NC_086017.1	-2::NC_086017.1:137491878-137501793	9915	False	0.5473	1	129.0	77.0	2.0		4.0	1.0	72.0	2.0		320.0	1.0			2.0	69.0	193.0	268.0				681.0	65.0		3.0	65.0		1.0				1.0	1.0	2.0	1.0	80.0	69.0	368.0	76.0		3.0	2.0			1.0	1.0	482.0	66.0	68.0	1.0		66.0				57.0					3.0		1.0	1.0	
NC_086017.1	-1::NC_086017.1:137500015-137505112	5097	False	0.5468	1	70.0	29.0	2.0		3.0	1.0	41.0	1.0	1.0	172.0				1.0	39.0	97.0	131.0		1.0		336.0	36.0		1.0	35.0				1.0		2.0	3.0	2.0	1.0	37.0	39.0	183.0	32.0		1.0					1.0	262.0	40.0	29.0			30.0				38.0							1.0		
NC_086017.1	-2::NC_086017.1:137510853-137516763	5910	False	0.5467	1	84.0	43.0				4.0	39.0	3.0	1.0	184.0		2.0		2.0	38.0	113.0	155.0				393.0	43.0		1.0	43.0		1.0		1.0		2.0	2.0	2.0		43.0	39.0	215.0	43.0		6.0				3.0		296.0	45.0	39.0			42.0				39.0						3.0		1.0	
NC_086017.1	-2::NC_086017.1:137516766-137522337	5571	False	0.5475	1	62.0	44.0	2.0		1.0	1.0	40.0			185.0				2.0	42.0	107.0	146.0		1.0		389.0	32.0		3.0	32.0						2.0	2.0	3.0		47.0	42.0	215.0	42.0		5.0				2.0	1.0	265.0	33.0	41.0			31.0				33.0		1.0	1.0		1.0	1.0			
NC_086017.1	-1::NC_086017.1:137518117-137523925	5808	False	0.5475	1	89.0	44.0	1.0		1.0		37.0	4.0		181.0				3.0	34.0	107.0	165.0		1.0		388.0	43.0		3.0	43.0		1.0					1.0			46.0	35.0	203.0	44.0		9.0	1.0			1.0	1.0	288.0	46.0	35.0			45.0				32.0						2.0	1.0	1.0	
NC_086017.1	-2::NC_086017.1:137522340-137528247	5907	False	0.5478	1	69.0	45.0	2.0			1.0	43.0	3.0	3.0	194.0				1.0	42.0	111.0	150.0				405.0	39.0		2.0	39.0						2.0	3.0	4.0		45.0	43.0	219.0	46.0	1.0	6.0		1.0		2.0	1.0	290.0	41.0	41.0			34.0				39.0							1.0	1.0	
NC_086017.1	-3::NC_086017.1:137530379-137538416	8037	False	0.5468	1	99.0	55.0	1.0		4.0		61.0	3.0	3.0	267.0				1.0	61.0	159.0	204.0				550.0	52.0		1.0	54.0				3.0		3.0	5.0	1.0		57.0	62.0	302.0	57.0		3.0		1.0		2.0	1.0	391.0	56.0	53.0			45.0				59.0		1.0			1.0	1.0			
NC_086017.1	-2::NC_086017.1:137534118-137544282	10164	False	0.5477	1	132.0	77.0	1.0		4.0		74.0	2.0	3.0	334.0			1.0	5.0	75.0	197.0	268.0			1.0	701.0	64.0		4.0	65.0				3.0			2.0	3.0		76.0	76.0	395.0	72.0	1.0	5.0				1.0		481.0	63.0	73.0			60.0				61.0		1.0				3.0	3.0	1.0	
NC_086017.1	-3::NC_086017.1:137538419-137547614	9195	False	0.5465	1	134.0	61.0	4.0		3.0	4.0	64.0		3.0	299.0				3.0	57.0	178.0	240.0				611.0	71.0		3.0	74.0				4.0			4.0	1.0		62.0	61.0	340.0	62.0		7.0					1.0	456.0	72.0	54.0			65.0				62.0					1.0	3.0	1.0		
NC_086017.1	-2::NC_086017.1:137553735-137562801	9066	False	0.5462	1	123.0	59.0	4.0		4.0	1.0	65.0		3.0	307.0				2.0	62.0	177.0	232.0				604.0	68.0		6.0	68.0				2.0			7.0			61.0	67.0	337.0	58.0	1.0	4.0		2.0	1.0			448.0	68.0	54.0			53.0				69.0	1.0					2.0	2.0		
NC_086017.1	-1::NC_086017.1:137554063-137563156	9093	False	0.5461	1	115.0	65.0	1.0		6.0		71.0		4.0	298.0			2.0	4.0	70.0	171.0	240.0				627.0	57.0		5.0	60.0				4.0			4.0	2.0		65.0	68.0	347.0	62.0	1.0	2.0	1.0					439.0	55.0	69.0			53.0				54.0						3.0	6.0		
NC_086017.1	-3::NC_086017.1:137563802-137568824	5022	False	0.544	1	71.0	33.0	1.0		3.0	1.0	36.0		2.0	170.0					30.0	103.0	131.0				336.0	38.0		3.0	38.0				1.0			2.0	1.0	1.0	33.0	36.0	180.0	33.0		3.0		1.0				244.0	40.0	27.0			34.0				40.0						1.0	1.0		
NC_086017.1	-1::NC_086017.1:137569825-137574967	5142	False	0.5418	1	72.0	36.0			3.0	2.0	38.0	2.0		172.0				1.0	30.0	102.0	140.0				351.0	37.0		2.0	38.0				1.0			1.0	2.0	1.0	36.0	36.0	177.0	33.0		2.0						253.0	43.0	31.0			37.0				34.0						1.0			
NC_086017.1	-3::NC_086017.1:137588282-137594357	6075	False	0.5409	1	88.0	42.0			3.0	4.0	41.0	2.0	1.0	197.0				1.0	32.0	119.0	159.0	1.0			419.0	47.0		3.0	47.0				1.0		1.0		2.0	1.0	43.0	39.0	206.0	41.0		4.0		1.0	1.0			301.0	51.0	37.0	1.0		45.0				41.0					1.0	1.0	1.0		
NC_086017.1	-1::NC_086017.1:137597284-137602519	5235	False	0.54	1	70.0	38.0			2.0	3.0	37.0	2.0		170.0			1.0	1.0	32.0	102.0	138.0	1.0			361.0	37.0		2.0	40.0				1.0			1.0	2.0	1.0	39.0	37.0	179.0	35.0		1.0						263.0	44.0	30.0			38.0				34.0						3.0			
NC_086017.1	-1::NC_086017.1:137603839-137611291	7452	False	0.542	1	99.0	49.0			1.0	1.0	50.0			235.0			1.0	2.0	46.0	145.0	202.0				503.0	57.0		3.0	57.0				3.0		2.0	3.0	3.0		51.0	49.0	264.0	51.0		2.0	1.0	1.0				387.0	58.0	47.0			55.0				55.0							1.0		
NC_086017.1	-2::NC_086017.1:137605563-137612067	6504	False	0.5423	1	96.0	50.0	1.0		2.0	3.0	42.0	4.0	1.0	212.0					39.0	124.0	176.0				444.0	46.0		2.0	46.0				1.0				2.0	1.0	50.0	43.0	224.0	45.0		3.0		1.0	1.0			325.0	52.0	40.0			51.0				40.0						1.0			
NC_086017.1	-3::NC_086017.1:137616326-137621534	5208	False	0.5444	1	75.0	36.0			1.0	1.0	35.0	1.0		165.0			1.0		33.0	100.0	142.0				347.0	39.0		1.0	38.0							1.0	4.0		40.0	31.0	186.0	35.0		1.0		1.0				265.0	46.0	34.0			38.0				37.0						1.0	1.0		
NC_086017.1	-2::NC_086017.1:137621877-137630385	8508	False	0.5431	1	113.0	61.0	1.0		3.0	3.0	61.0	1.0		273.0				1.0	54.0	166.0	228.0				583.0	55.0	1.0	2.0	56.0						2.0		9.0		64.0	58.0	306.0	56.0		1.0		1.0		2.0	1.0	425.0	70.0	58.0			59.0				57.0		1.0			1.0	1.0	2.0		
NC_086017.1	-1::NC_086017.1:137630083-137637016	6933	False	0.5419	1	95.0	44.0	1.0			2.0	50.0	1.0	2.0	222.0				3.0	43.0	137.0	186.0		2.0		472.0	53.0		2.0	52.0								5.0		50.0	50.0	248.0	44.0		3.0	1.0			1.0		343.0	59.0	44.0			47.0				47.0					1.0		1.0		
NC_086017.1	-3::NC_086017.1:137641961-137647685	5724	False	0.5432	1	83.0	37.0			2.0	2.0	42.0			185.0				1.0	35.0	117.0	151.0		1.0		391.0	43.0		3.0	43.0							1.0	3.0		38.0	41.0	203.0	36.0		4.0						276.0	49.0	35.0	1.0		41.0				41.0	1.0				1.0		1.0		
NC_086017.1	-1::NC_086017.1:137645434-137650747	5313	False	0.5468	1	71.0	38.0			2.0		40.0	2.0		169.0				1.0	35.0	99.0	148.0			1.0	358.0	37.0		1.0	37.0		1.0				2.0	2.0	6.0	1.0	38.0	39.0	193.0	39.0		2.0						266.0	44.0	31.0		1.0	36.0				31.0									
NC_086017.1	-2::NC_086017.1:137645625-137658474	12849	False	0.544	1	183.0	84.0			5.0	4.0	90.0	3.0	1.0	415.0			1.0	1.0	81.0	252.0	343.0		1.0		863.0	98.0	2.0	4.0	100.0		1.0				1.0	5.0	10.0	1.0	84.0	88.0	453.0	79.0		6.0						647.0	114.0	75.0	2.0	1.0	87.0				93.0	1.0				2.0		2.0		
NC_086017.1	-3::NC_086017.1:137654300-137661461	7161	False	0.5427	1	96.0	55.0	1.0		2.0	1.0	45.0		1.0	231.0					41.0	139.0	198.0				494.0	50.0	1.0	3.0	49.0						1.0		4.0	1.0	55.0	45.0	251.0	51.0		3.0	1.0					363.0	56.0	43.0			58.0				46.0							2.0		
NC_086017.1	-3::NC_086017.1:207349781-207366191	16410	False	0.5683	2	15.0	29.0	181.0		276.0	29.0	19.0	8.0	18.0	31.0	20.0	26.0	11.0	27.0	114.0	283.0	364.0	14.0	280.0	1.0	9.0	1.0	18.0	10.0	5.0		73.0	41.0	11.0	570.0	155.0	14.0	22.0	1.0	20.0	18.0	17.0	14.0	2.0	5.0	323.0	2.0	7.0	126.0	16.0	22.0	31.0	29.0	4.0	758.0	8.0	8.0		11.0	9.0	82.0	171.0	19.0	631.0	289.0	27.0	138.0	3.0	4.0
NC_073248.2	-3::NC_073248.2:2019-11067	9048	False	0.5014	0	197.0	195.0	21.0		3.0	2.0	1.0		2.0		1.0		1.0	2.0															1.0		1.0					1284.0	1303.0				1.0					1.0																		
NC_073248.2	2::NC_073248.2:2020-11068	9048	False	0.5014	0	1304.0	1286.0		198.0	216.0						1.0			1.0				1.0		1.0	3.0	1.0															1.0			1.0			2.0																					
NC_073248.2	-3::NC_073248.2:40975239-40981206	5967	False	0.4515	0	1.0	22.0	3.0		49.0	1.0	8.0	4.0	2.0	2.0	299.0	4.0	267.0	5.0	6.0		6.0	230.0	35.0	14.0		6.0	41.0	6.0	7.0		16.0	261.0	22.0	298.0	2.0		14.0	6.0	3.0	14.0	35.0	1.0	16.0	35.0	11.0	14.0	19.0	6.0		3.0		2.0	18.0	2.0	1.0	51.0		8.0	3.0	5.0		18.0	25.0	44.0		6.0	3.0	9.0
NC_073248.2	-1::NC_073248.2:41069654-41075513	5859	False	0.4603	0	6.0	31.0	3.0		36.0	4.0	6.0	4.0	3.0	3.0	284.0	9.0	257.0	5.0	6.0	1.0	3.0	244.0	23.0	13.0	1.0	9.0	35.0	9.0	12.0		15.0	235.0	20.0	282.0		2.0	12.0	1.0	7.0	18.0	39.0	1.0	20.0	37.0	10.0	22.0	8.0	14.0	3.0		3.0	1.0	47.0	3.0		41.0		7.0	1.0	7.0	2.0	3.0	17.0	47.0	3.0	8.0	2.0	8.0
