clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_CCT	codon_AAC	codon_TAC	codon_CTA	codon_ACC	codon_TAT	codon_CAC	codon_CGC	codon_CAT	codon_CTG	codon_GAA	codon_GGG	codon_AAT	codon_ATC	codon_TGC	codon_GTC	codon_TGT	codon_ATG	codon_AAG	codon_ATA	codon_TCT	codon_ACA	codon_ACG	codon_CCA	codon_GTA	codon_TTA	codon_AGA	codon_TGG	codon_AAA	codon_GGA	codon_GCT	codon_CGT	codon_TTG	codon_TCG	codon_CGG	codon_TCC	codon_GTT	codon_GAT	codon_GGC	codon_GGT	codon_AGT	codon_CCG	codon_TTT	codon_CAA	codon_TTC	codon_CTT	codon_ATT	codon_CAG	codon_GTG	codon_TCA	codon_AGG	codon_GCC	codon_CTC	codon_CCC	codon_CGA	codon_GAG	codon_GAC	codon_GCA	codon_GCG	codon_AGC	codon_ACT
NC_086017.1	-3::NC_086017.1:137456003-137461919(-)	5916	False	0.548	1			39.0								38.0	222.0					40.0		43.0			162.0	1.0		2.0	40.0	394.0	1.0	38.0	40.0					7.0		45.0	2.0	45.0	1.0	50.0		1.0	1.0	1.0			191.0	41.0	1.0	82.0	1.0				297.0	106.0	39.0			1.0
NC_086017.1	-2::NC_086017.1:137463201-137470728(-)	7527	False	0.5482	1		4.0	51.0			1.0					45.0	284.0					53.0		60.0	2.0		212.0	1.0			41.0	506.0	2.0	45.0	56.0					5.0		63.0	1.0	64.0	4.0	66.0		2.0	3.0	1.0			229.0	45.0		103.0	1.0				374.0	142.0	42.0	1.0		
NC_086017.1	-3::NC_086017.1:137466854-137479769(-)	12915	False	0.5493	1			86.0				5.0				88.0	498.0				1.0	88.0	1.0	82.0			331.0	4.0		4.0	97.0	886.0	4.0	81.0	94.0					9.0		88.0	1.0	88.0	2.0	92.0	2.0	1.0	1.0	1.0		1.0	422.0	103.0	3.0	163.0				2.0	622.0	258.0	95.0			1.0
NC_086017.1	-1::NC_086017.1:137469955-137485750(-)	15795	False	0.5485	1		1.0	108.0								100.0	592.0			1.0	2.0	111.0		105.0	1.0		420.0	9.0		1.0	108.0	1060.0	7.0	103.0	113.0			1.0		5.0		111.0		110.0	4.0	119.0		4.0	4.0	2.0			515.0	120.0	1.0	211.0	2.0			2.0	794.0	306.0	110.0	1.0		1.0
NC_086017.1	-2::NC_086017.1:137470731-137481903(-)	11172	False	0.5485	1			74.0				1.0			1.0	71.0	422.0			1.0		78.0		69.0			282.0	6.0			81.0	762.0	5.0	78.0	80.0					5.0		78.0	1.0	74.0	1.0	82.0	2.0		4.0	4.0			375.0	87.0	2.0	159.0	1.0				541.0	217.0	79.0	1.0		
NC_086017.1	-3::NC_086017.1:137481014-137486939(-)	5925	False	0.547	1		1.0	40.0				1.0			1.0	38.0	218.0					41.0		41.0			147.0	2.0			39.0	408.0	4.0	42.0	42.0			1.0		3.0		43.0		43.0	2.0	46.0	1.0	1.0	1.0	1.0			195.0	44.0	2.0	83.0					287.0	116.0	40.0		1.0	
NC_086017.1	-1::NC_086017.1:137485753-137495776(-)	10023	False	0.5471	1		1.0	72.0				1.0	2.0			60.0	373.0			1.0	3.0	76.0		67.0			261.0	3.0		2.0	65.0	685.0	5.0	68.0	75.0			1.0		4.0		70.0	1.0	69.0	4.0	73.0	1.0	2.0	3.0	3.0			320.0	70.0	1.0	132.0				1.0	497.0	202.0	65.0		1.0	1.0
NC_086017.1	-3::NC_086017.1:137486942-137493995(-)	7053	False	0.547	1		1.0	50.0								47.0	262.0					50.0	1.0	46.0			175.0	3.0			51.0	491.0	2.0	47.0	51.0			1.0		4.0		45.0		46.0	4.0	48.0	1.0	3.0			1.0		243.0	57.0	1.0	95.0					334.0	138.0	51.0	2.0		
NC_086017.1	-2::NC_086017.1:137491878-137501793(-)	9915	False	0.5473	1			65.0				1.0	1.0		1.0	68.0	368.0				3.0	65.0		66.0	1.0	1.0	268.0	1.0		2.0	69.0	681.0	3.0	57.0	66.0					3.0		77.0	2.0	76.0	4.0	80.0	1.0		2.0	1.0			320.0	72.0	2.0	129.0				1.0	482.0	193.0	69.0	2.0	1.0	1.0
NC_086017.1	-1::NC_086017.1:137500015-137505112(-)	5097	False	0.5468	1			35.0				1.0			1.0	29.0	183.0					36.0	1.0	30.0	1.0		131.0	3.0		2.0	39.0	336.0	1.0	38.0	40.0					1.0		29.0	1.0	32.0	3.0	37.0		1.0	2.0		1.0		172.0	41.0		70.0				1.0	262.0	97.0	39.0	1.0	2.0	
NC_086017.1	-2::NC_086017.1:137510853-137516763(-)	5910	False	0.5467	1		3.0	43.0					1.0			39.0	215.0					43.0	1.0	42.0	4.0	1.0	155.0	2.0			39.0	393.0	1.0	39.0	45.0					6.0		43.0	2.0	43.0		43.0		1.0	2.0				184.0	39.0		84.0			2.0		296.0	113.0	38.0	3.0	2.0	3.0
NC_086017.1	-2::NC_086017.1:137516766-137522337(-)	5571	False	0.5475	1		1.0	32.0							1.0	41.0	215.0		1.0		1.0	32.0		31.0	1.0		146.0	2.0		2.0	42.0	389.0	3.0	33.0	33.0	1.0				5.0		44.0	2.0	42.0	1.0	47.0			3.0		1.0		185.0	40.0		62.0					265.0	107.0	42.0		2.0	2.0
NC_086017.1	-1::NC_086017.1:137518117-137523925(-)	5808	False	0.5475	1		2.0	43.0				1.0	1.0		1.0	35.0	203.0					43.0		45.0		1.0	165.0	1.0		1.0	35.0	388.0	3.0	32.0	46.0					9.0		44.0	3.0	44.0	1.0	46.0					1.0		181.0	37.0	1.0	89.0					288.0	107.0	34.0	4.0		1.0
NC_086017.1	-2::NC_086017.1:137522340-137528247(-)	5907	False	0.5478	1			39.0				1.0	1.0		1.0	41.0	219.0			1.0		39.0	3.0	34.0	1.0		150.0	3.0		2.0	43.0	405.0	2.0	39.0	41.0			1.0		6.0		45.0	1.0	46.0		45.0			4.0				194.0	43.0		69.0					290.0	111.0	42.0	3.0	2.0	2.0
NC_086017.1	-3::NC_086017.1:137530379-137538416(-)	8037	False	0.5468	1		1.0	54.0							1.0	53.0	302.0				1.0	52.0	3.0	45.0			204.0	5.0		1.0	62.0	550.0	1.0	59.0	56.0	1.0		1.0		3.0		55.0	1.0	57.0	4.0	57.0		3.0	1.0				267.0	61.0		99.0					391.0	159.0	61.0	3.0	3.0	2.0
NC_086017.1	-2::NC_086017.1:137534118-137544282(-)	10164	False	0.5477	1		3.0	65.0			1.0	3.0	1.0			73.0	395.0			1.0		64.0	3.0	60.0			268.0	2.0		1.0	76.0	701.0	4.0	61.0	63.0	1.0				5.0		77.0	5.0	72.0	4.0	76.0		3.0	3.0			1.0	334.0	74.0		132.0					481.0	197.0	75.0	2.0		1.0
NC_086017.1	-3::NC_086017.1:137538419-137547614(-)	9195	False	0.5465	1		3.0	74.0				1.0			1.0	54.0	340.0				1.0	71.0	3.0	65.0	4.0		240.0	4.0		4.0	61.0	611.0	3.0	62.0	72.0					7.0		61.0	3.0	62.0	3.0	62.0		4.0	1.0				299.0	64.0		134.0					456.0	178.0	57.0			
NC_086017.1	-2::NC_086017.1:137553735-137562801(-)	9066	False	0.5462	1		2.0	68.0				2.0				54.0	337.0	1.0		1.0		68.0	3.0	53.0	1.0		232.0	7.0		4.0	67.0	604.0	6.0	69.0	68.0			2.0		4.0		59.0	2.0	58.0	4.0	61.0		2.0					307.0	65.0		123.0	1.0				448.0	177.0	62.0			
NC_086017.1	-1::NC_086017.1:137554063-137563156(-)	9093	False	0.5461	1		3.0	60.0				6.0				69.0	347.0			1.0		57.0	4.0	53.0			240.0	4.0		1.0	68.0	627.0	5.0	54.0	55.0					2.0		65.0	4.0	62.0	6.0	65.0		4.0	2.0			2.0	298.0	71.0	1.0	115.0					439.0	171.0	70.0			
NC_086017.1	-3::NC_086017.1:137563802-137568824(-)	5022	False	0.544	1		1.0	38.0				1.0				27.0	180.0					38.0	2.0	34.0	1.0		131.0	2.0		1.0	36.0	336.0	3.0	40.0	40.0			1.0		3.0		33.0		33.0	3.0	33.0		1.0	1.0				170.0	36.0		71.0				1.0	244.0	103.0	30.0			
NC_086017.1	-1::NC_086017.1:137569825-137574967(-)	5142	False	0.5418	1		1.0	38.0								31.0	177.0					37.0		37.0	2.0		140.0	1.0			36.0	351.0	2.0	34.0	43.0					2.0		36.0	1.0	33.0	3.0	36.0		1.0	2.0				172.0	38.0		72.0				1.0	253.0	102.0	30.0	2.0		
NC_086017.1	-3::NC_086017.1:137588282-137594357(-)	6075	False	0.5409	1		1.0	47.0				1.0		1.0		37.0	206.0	1.0			1.0	47.0	1.0	45.0	4.0		159.0				39.0	419.0	3.0	41.0	51.0			1.0		4.0		42.0	1.0	41.0	3.0	43.0	1.0	1.0	2.0				197.0	41.0		88.0				1.0	301.0	119.0	32.0	2.0	1.0	
NC_086017.1	-1::NC_086017.1:137597284-137602519(-)	5235	False	0.54	1		3.0	40.0						1.0		30.0	179.0					37.0		38.0	3.0		138.0	1.0			37.0	361.0	2.0	34.0	44.0					1.0		38.0	1.0	35.0	2.0	39.0		1.0	2.0			1.0	170.0	37.0		70.0				1.0	263.0	102.0	32.0	2.0		
NC_086017.1	-1::NC_086017.1:137603839-137611291(-)	7452	False	0.542	1			57.0				1.0				47.0	264.0					57.0		55.0	1.0		202.0	3.0			49.0	503.0	3.0	55.0	58.0			1.0		2.0		49.0	2.0	51.0	1.0	51.0		3.0	3.0			1.0	235.0	50.0	1.0	99.0					387.0	145.0	46.0		2.0	
NC_086017.1	-2::NC_086017.1:137605563-137612067(-)	6504	False	0.5423	1		1.0	46.0								40.0	224.0	1.0				46.0	1.0	51.0	3.0		176.0			1.0	43.0	444.0	2.0	40.0	52.0			1.0		3.0		50.0		45.0	2.0	50.0		1.0	2.0				212.0	42.0		96.0				1.0	325.0	124.0	39.0	4.0		
NC_086017.1	-3::NC_086017.1:137616326-137621534(-)	5208	False	0.5444	1		1.0	38.0				1.0				34.0	186.0					39.0		38.0	1.0		142.0	1.0			31.0	347.0	1.0	37.0	46.0			1.0		1.0		36.0		35.0	1.0	40.0			4.0			1.0	165.0	35.0		75.0					265.0	100.0	33.0	1.0		
NC_086017.1	-2::NC_086017.1:137621877-137630385(-)	8508	False	0.5431	1		1.0	56.0				2.0			1.0	58.0	306.0				1.0	55.0		59.0	3.0		228.0			1.0	58.0	583.0	2.0	57.0	70.0	1.0	1.0	1.0		1.0		61.0	1.0	56.0	3.0	64.0			9.0				273.0	61.0		113.0					425.0	166.0	54.0	1.0	2.0	2.0
NC_086017.1	-1::NC_086017.1:137630083-137637016(-)	6933	False	0.5419	1			52.0				1.0				44.0	248.0				1.0	53.0	2.0	47.0	2.0		186.0			1.0	50.0	472.0	2.0	47.0	59.0					3.0		44.0	3.0	44.0		50.0			5.0		2.0		222.0	50.0	1.0	95.0					343.0	137.0	43.0	1.0		1.0
NC_086017.1	-3::NC_086017.1:137641961-137647685(-)	5724	False	0.5432	1			43.0				1.0				35.0	203.0				1.0	43.0		41.0	2.0		151.0	1.0			41.0	391.0	3.0	41.0	49.0					4.0		37.0	1.0	36.0	2.0	38.0	1.0		3.0		1.0		185.0	42.0		83.0	1.0				276.0	117.0	35.0			
NC_086017.1	-1::NC_086017.1:137645434-137650747(-)	5313	False	0.5468	1			37.0		1.0	1.0					31.0	193.0					37.0		36.0		1.0	148.0	2.0			39.0	358.0	1.0	31.0	44.0					2.0		38.0	1.0	39.0	2.0	38.0			6.0				169.0	40.0		71.0				1.0	266.0	99.0	35.0	2.0	2.0	
NC_086017.1	-2::NC_086017.1:137645625-137658474(-)	12849	False	0.544	1			100.0		1.0		2.0				75.0	453.0				2.0	98.0	1.0	87.0	4.0	1.0	343.0	5.0			88.0	863.0	4.0	93.0	114.0		2.0			6.0		84.0	1.0	79.0	5.0	84.0	2.0		10.0		1.0	1.0	415.0	90.0		183.0	1.0			1.0	647.0	252.0	81.0	3.0	1.0	
NC_086017.1	-3::NC_086017.1:137654300-137661461(-)	7161	False	0.5427	1			49.0				2.0				43.0	251.0					50.0	1.0	58.0	1.0		198.0			1.0	45.0	494.0	3.0	46.0	56.0		1.0			3.0		55.0		51.0	2.0	55.0			4.0				231.0	45.0	1.0	96.0				1.0	363.0	139.0	41.0		1.0	
NC_073248.2	-3::NC_073248.2:2019-11067(-)	9048	False	0.5014	0												1303.0						2.0		2.0					21.0	1284.0											195.0	2.0		3.0			1.0		1.0		1.0		1.0	1.0	197.0					1.0				1.0	
NC_073248.2	2::NC_073248.2:2020-11068(+)	9048	False	0.5014	0	1304.0	1286.0		198.0	216.0						1.0			1.0				1.0		1.0	3.0	1.0																				1.0					2.0							1.0							
NC_073248.2	-3::NC_073248.2:40975239-40981206(-)	5967	False	0.4515	0	25.0		7.0	9.0	2.0	14.0	6.0	3.0	230.0		2.0	35.0	19.0	18.0	16.0	44.0	6.0	2.0	1.0	1.0	16.0	6.0		261.0	3.0	14.0		6.0	3.0			41.0	14.0	51.0	35.0	298.0	22.0	5.0	1.0	49.0	3.0	18.0	22.0	14.0	299.0	35.0	267.0	2.0	8.0	11.0	1.0	5.0	8.0	4.0	6.0	3.0		6.0	4.0	2.0	6.0
NC_073248.2	-1::NC_073248.2:41069654-41075513(-)	5859	False	0.4603	0	17.0	3.0	12.0	8.0	3.0	13.0	8.0	2.0	244.0	3.0	1.0	39.0	8.0	3.0	20.0	47.0	9.0	3.0		4.0	15.0	3.0	2.0	235.0	3.0	18.0	1.0	9.0	1.0	3.0	2.0	35.0	22.0	41.0	37.0	282.0	31.0	5.0	1.0	36.0	7.0	47.0	20.0	12.0	284.0	23.0	257.0	3.0	6.0	10.0	6.0	7.0	7.0	9.0	1.0		1.0	6.0	4.0		14.0
NC_073248.2	1::NC_073248.2:44589123-44594175(+)	5052	False	0.4511	1	23.0	4.0	26.0	23.0	15.0	14.0	113.0	3.0	123.0	15.0	1.0		35.0	21.0	15.0	8.0	6.0	3.0	2.0	4.0	33.0	15.0	6.0	200.0	1.0	18.0	1.0		9.0		7.0	10.0	10.0	3.0	1.0	228.0	14.0	1.0			7.0	11.0	23.0	33.0	162.0	24.0	147.0	8.0		19.0	1.0	7.0	99.0	13.0	5.0		1.0	18.0			95.0
NC_073231.2	-1::NC_073231.2:883-6670(-)	5787	False	0.5008	0												49.0														49.0									4.0		915.0			1.0											911.0										
NC_073231.2	3::NC_073231.2:884-6671(+)	5787	False	0.5008	0	50.0	49.0		911.0	915.0																																																		4.0						
NC_073231.2	-2::NC_073231.2:936-6429(-)	5493	False	0.5008	0												915.0														911.0														1.0					4.0																
NC_073231.2	2::NC_073231.2:937-6430(+)	5493	False	0.501	0	911.0	915.0																																								4.0												1.0							
NC_073247.2	-3::NC_073247.2:1236-8874(-)	7638	False	0.4997	0	1.0									1.0		999.0					1.0			1.0		1.0			1.0	998.0							1.0				268.0			1.0			2.0					1.0			270.0										
NC_073247.2	2::NC_073247.2:1237-9019(+)	7782	False	0.4974	0	999.0	1002.0	3.0	272.0	271.0	2.0	2.0	1.0		1.0	2.0		2.0	3.0	1.0		2.0	2.0		4.0	4.0	4.0		1.0	2.0	1.0		1.0	2.0	2.0	2.0											1.0				2.0								1.0		1.0				1.0	
NC_073247.2	-2::NC_073247.2:2722-8653(-)	5931	False	0.5001	0																																					988.0			1.0											988.0										
NC_073247.2	3::NC_073247.2:2723-8654(+)	5931	False	0.5003	0				988.0	988.0																																																	1.0							
NC_073247.2	-3::NC_073247.2:11098881-11108220(-)	9339	False	0.4095	0	1.0	2.0	1.0	3.0	4.0	3.0			2.0		291.0	8.0	2.0				2.0	1.0	285.0		1.0	2.0			2.0	1.0	1257.0	1.0	266.0	8.0	1.0						1.0						3.0	1.0	2.0		3.0	3.0	1.0	2.0			1.0	1.0		946.0	3.0	2.0			
NC_073247.2	2::NC_073247.2:11098921-11108251(+)	9330	False	0.41	0	9.0		2.0		1.0	3.0			3.0	2.0	3.0			2.0	2.0	2.0	2.0	1.0	1.0	1.0	1236.0	2.0			1.0	2.0		1.0			1.0		3.0			2.0	1.0			2.0			288.0	1.0	262.0	288.0	2.0		1.0	2.0	2.0		967.0	8.0				2.0		1.0	1.0
NC_073247.2	3::NC_073247.2:11098925-11108282(+)	9357	False	0.4108	1	10.0	2.0	1.0	2.0		2.0			3.0	2.0		1.0	2.0	2.0			4.0	1.0	1.0	2.0	1223.0	1.0		1.0	1.0	2.0		3.0			3.0		1.0			8.0	1.0			2.0	1.0		292.0	1.0	284.0	264.0	2.0	2.0	2.0	2.0		1.0	980.0	4.0				1.0		1.0	1.0
NC_073247.2	-2::NC_073247.2:11098957-11108131(-)	9174	False	0.4107	0											262.0	7.0	1.0						288.0								1236.0		283.0		1.0														1.0			2.0			8.0					967.0	1.0			1.0	
NC_073247.2	-1::NC_073247.2:11098967-11108141(-)	9174	False	0.4106	0											284.0							1.0	263.0	1.0		2.0					1222.0		287.0	8.0											1.0							1.0			7.0					980.0				1.0	
NC_073247.2	1::NC_073247.2:11098968-11108142(+)	9174	False	0.4105	0																2.0	1.0			1.0	1257.0															7.0							261.0		289.0	285.0	1.0						946.0	8.0							
NC_073247.2	-2::NC_073247.2:177551059-177557860(-)	6801	False	0.5002	0	798.0	798.0		335.0	335.0																																																	1.0							
NC_073247.2	3::NC_073247.2:177551060-177557861(+)	6801	False	0.5001	0												798.0														798.0											335.0			1.0											335.0										
NC_073247.2	-3::NC_073247.2:177553083-177558087(-)	5004	False	0.5	0	38.0	38.0		796.0	796.0																																																								
NC_073247.2	2::NC_073247.2:177553084-177558088(+)	5004	False	0.4998	0												37.0														38.0											796.0			1.0											796.0										
NC_073232.2	2::NC_073232.2:144213625-144218737(+)	5112	False	0.5278	1	148.0	3.0	4.0	1.0	127.0	1.0	423.0		47.0	2.0			3.0		1.0		1.0	2.0	1.0	37.0		249.0		194.0	8.0		1.0		2.0		2.0	2.0		1.0				1.0				43.0	127.0	10.0	151.0			1.0	2.0	2.0	3.0		1.0	71.0			2.0	27.0			3.0
NC_073232.2	1::NC_073232.2:144213744-144223725(+)	9981	False	0.5327	1	11.0	18.0	58.0	2.0	464.0		638.0	49.0	81.0	1.0	4.0	2.0	3.0	1.0	1.0			1.0	4.0	4.0	1.0	509.0	2.0	356.0	13.0		3.0	3.0	8.0	1.0		7.0				198.0		1.0				2.0	341.0	4.0	7.0	196.0		2.0	1.0	1.0	2.0	2.0	2.0	225.0		1.0	1.0	86.0	1.0	7.0	2.0
NC_073232.2	-2::NC_073232.2:144214245-144223587(-)	9342	False	0.5348	1	1.0		12.0			4.0				2.0	7.0	225.0			86.0		471.0	79.0	170.0				6.0		48.0		1.0	354.0	341.0	171.0	7.0	2.0	1.0		1.0		14.0			447.0	1.0		3.0			1.0			605.0		10.0							1.0	43.0		
NC_073232.2	-3::NC_073232.2:144214505-144222680(-)	8175	False	0.5335	1		2.0				35.0				7.0	107.0	4.0			1.0	1.0	551.0	4.0	338.0				12.0		85.0	1.0		46.0	7.0	340.0			7.0		25.0		12.0			245.0			6.0						696.0		107.0								86.0		
NC_073232.2	3::NC_073232.2:144215822-144223736(+)	7914	False	0.5345	1	82.0	12.0	84.0	2.0	246.0	2.0	649.0	86.0	4.0	2.0	3.0	1.0	1.0	1.0	1.0			3.0	2.0	16.0		536.0		37.0			1.0	2.0	16.0	3.0	3.0	12.0				341.0	2.0		1.0		1.0	26.0	8.0	4.0	83.0	338.0		9.0		3.0		1.0		5.0	1.0	1.0	3.0	3.0			1.0
NC_073232.2	2::NC_073232.2:145335205-145340260(+)	5055	False	0.5721	1	107.0	26.0		2.0	2.0	1.0	5.0		244.0	8.0		2.0		118.0		96.0	9.0				25.0	56.0		166.0	2.0	2.0	1.0	2.0	1.0	1.0	2.0	51.0	3.0	1.0		283.0	1.0	1.0	2.0	4.0	1.0	26.0	1.0	84.0	2.0	1.0	2.0	4.0	3.0	52.0		6.0	143.0	128.0		2.0	2.0	1.0		3.0	
NC_073227.2	-2::NC_073227.2:0-6605(-)	6605	False	0.5154	0												72.0				43.0			4.0			2.0				37.0				1.0				3.0	12.0		998.0			15.0				1.0	1.0			2.0	2.0	2.0	1006.0										
NC_073227.2	1::NC_073227.2:21-6594(+)	6573	False	0.5159	0	36.0	36.0		996.0	1040.0					9.0																			1.0								1.0					34.0	2.0										1.0	16.0	12.0		5.0				2.0
NC_073227.2	-3::NC_073227.2:250-6514(-)	6264	False	0.5137	0												1038.0					1.0									994.0		1.0						34.0	2.0					5.0								2.0		9.0					1.0	1.0					
NC_073227.2	3::NC_073227.2:251-6497(+)	6246	False	0.5134	0	1004.0	994.0					1.0																													1.0																		37.0	2.0		43.0				
NC_073227.2	-1::NC_073227.2:80829297-80836107(-)	6810	False	0.1742	0			42.0			347.0			37.0	4.0			97.0				138.0	3.0	29.0	185.0	1.0	191.0		4.0	139.0	172.0			87.0				162.0				5.0	81.0		13.0	36.0		179.0		13.0		161.0		121.0	8.0										2.0	13.0
NC_073227.2	-1::NC_073227.2:80836110-80841246(-)	5136	False	0.1739	0			29.0			258.0			27.0	2.0			74.0				104.0	2.0	22.0	141.0		144.0		2.0	102.0	131.0			70.0			1.0	125.0					65.0		12.0	23.0		134.0		11.0		123.0		92.0	5.0										3.0	10.0
NC_073227.2	-2::NC_073227.2:81548573-81565604(-)	17031	False	0.1743	0			107.0		1.0	860.0			92.0	15.0			247.0			1.0	341.0	9.0	69.0	466.0	4.0	472.0	1.0	7.0	343.0	431.0	1.0		220.0			3.0	409.0				9.0	208.0		33.0	88.0		444.0		35.0		405.0		299.0	19.0						1.0				4.0	33.0
NC_073227.2	-2::NC_073227.2:81573251-81579422(-)	6171	False	0.1724	0			35.0			315.0			31.0	3.0	1.0		92.0				124.0	4.0	25.0	170.0	1.0	174.0		2.0	123.0	160.0	1.0		80.0				149.0				1.0	75.0		15.0	30.0		161.0		11.0		145.0		107.0	8.0										3.0	11.0
NC_073227.2	-2::NC_073227.2:81618830-81631871(-)	13041	False	0.174	0		1.0	80.0			655.0			70.0	9.0	1.0		187.0				263.0	7.0	55.0	357.0	3.0	364.0		6.0	261.0	331.0	1.0		170.0			1.0	316.0				6.0	162.0		26.0	66.0		342.0		26.0		310.0		227.0	13.0						1.0				4.0	26.0
NC_073227.2	-1::NC_073227.2:81638424-81643881(-)	5457	False	0.1724	0			30.0			277.0			28.0	2.0			82.0				111.0	3.0	21.0	151.0		153.0	1.0	1.0	109.0	141.0			72.0				134.0				1.0	66.0		14.0	27.0		142.0		10.0		129.0		96.0	5.0										2.0	11.0
NC_073227.2	-1::NC_073227.2:81964890-81981921(-)	17031	False	0.1742	0			106.0		1.0	862.0			92.0	14.0			247.0				341.0	9.0	69.0	464.0	3.0	472.0	1.0	7.0	343.0	432.0	1.0		220.0			3.0	410.0				10.0	208.0		33.0	88.0		444.0		35.0		405.0		301.0	19.0										4.0	33.0
NC_073227.2	-1::NC_073227.2:81989568-81996117(-)	6549	False	0.1727	0			37.0			333.0			32.0	3.0	1.0		98.0				132.0	4.0	26.0	181.0	1.0	185.0		2.0	130.0	169.0			86.0				159.0				1.0	80.0		16.0	32.0		170.0		12.0	1.0	154.0		115.0	8.0										3.0	12.0
NC_073227.2	-1::NC_073227.2:82037244-82050285(-)	13041	False	0.1739	0		1.0	79.0			656.0			70.0	9.0	1.0		188.0				263.0	7.0	54.0	357.0	3.0	364.0		6.0	262.0	330.0	1.0		170.0			1.0	316.0				6.0	162.0		26.0	66.0		342.0		26.0		310.0		227.0	13.0						1.0				4.0	26.0
NC_073227.2	-1::NC_073227.2:82054656-82060113(-)	5457	False	0.1724	0			30.0			277.0			28.0	2.0			82.0				111.0	3.0	21.0	151.0		154.0		1.0	109.0	140.0			72.0				135.0				1.0	66.0		14.0	27.0		142.0		10.0		129.0		96.0	5.0										2.0	11.0
NC_073227.2	-2::NC_073227.2:82060706-82068848(-)	8142	False	0.1721	0			45.0		1.0	415.0			39.0	4.0			125.0			2.0	164.0	4.0	31.0	225.0	1.0	229.0		1.0	159.0	215.0			106.0				199.0				3.0	98.0		22.0	41.0		208.0		15.0	1.0	193.0		140.0	7.0						1.0				3.0	17.0
NC_073227.2	-1::NC_073227.2:82085190-82091334(-)	6144	False	0.174	0			35.0			316.0			32.0	7.0			90.0				125.0	8.0	23.0	168.0		171.0		2.0	122.0	154.0	2.0		78.0				146.0				2.0	75.0		12.0	31.0		161.0		11.0	1.0	143.0		107.0	11.0										3.0	12.0
NC_073227.2	-1::NC_073227.2:82114002-82119063(-)	5061	False	0.1749	0		2.0	29.0			257.0			27.0	3.0	1.0		72.0				104.0	3.0	20.0	139.0		141.0		3.0	102.0	126.0			66.0				123.0				2.0	61.0		9.0	27.0		131.0		9.0		120.0		91.0	7.0										3.0	9.0
NC_073227.2	-2::NC_073227.2:82148147-82153208(-)	5061	False	0.1749	0		2.0	29.0			257.0			27.0	3.0	1.0		72.0				104.0	3.0	20.0	139.0		141.0		3.0	102.0	126.0			66.0				123.0				2.0	61.0		9.0	27.0		131.0		9.0		120.0		91.0	7.0										3.0	9.0
NC_073227.2	-3::NC_073227.2:82171006-82194967(-)	23961	False	0.1741	0			154.0			1215.0			122.0	15.0			355.0				484.0	15.0	94.0	654.0	1.0	663.0		17.0	488.0	595.0		2.0	313.0				582.0				5.0	291.0		48.0	116.0		630.0		47.0		573.0		425.0	31.0								2.0		11.0	39.0
NC_073227.2	-3::NC_073227.2:82209418-82214875(-)	5457	False	0.1745	0	1.0		35.0			274.0			28.0	2.0			80.0				111.0	3.0	21.0	150.0		155.0			109.0	131.0			71.0			1.0	139.0					68.0		10.0	30.0		144.0		9.0		130.0		98.0	7.0										1.0	11.0
NC_073227.2	-3::NC_073227.2:82233220-82238296(-)	5076	False	0.1747	0			32.0			253.0			28.0	1.0	1.0		72.0				99.0	3.0	23.0	141.0		144.0		3.0	100.0	127.0			65.0				124.0					65.0		11.0	25.0		135.0		10.0		121.0		90.0	5.0										4.0	10.0
NC_073227.2	-1::NC_073227.2:82240020-82255974(-)	15954	False	0.174	0			96.0			809.0			88.0	9.0	1.0		224.0				317.0	5.0	67.0	440.0	2.0	447.0		7.0	316.0	407.0			209.0				388.0					203.0		32.0	80.0		418.0		30.0		380.0		287.0	16.0								2.0		8.0	30.0
NC_073227.2	-2::NC_073227.2:82267709-82273922(-)	6213	False	0.1737	0			38.0	1.0		314.0			34.0	5.0	1.0		89.0		1.0		124.0	5.0	24.0	170.0		172.0		2.0	124.0	161.0			82.0				145.0					79.0		12.0	33.0		163.0		12.0	1.0	147.0		110.0	7.0	1.0							1.0		2.0	11.0
NC_073227.2	-1::NC_073227.2:82280244-82308024(-)	27780	False	0.1738	0			172.0	1.0		1406.0			144.0	12.0			388.0				561.0	13.0	131.0	761.0	1.0	772.0	2.0	13.0	561.0	705.0			368.0				662.0	1.0				354.0		51.0	132.0		740.0	1.0	52.0		663.0		481.0	30.0						1.0	2.0	1.0	9.0	18.0	51.0
NC_073227.2	-3::NC_073227.2:82332259-82338178(-)	5919	False	0.1742	0		1.0	34.0			298.0			33.0	2.0			83.0				120.0	1.0	24.0	161.0		166.0		1.0	118.0	149.0			80.0				145.0				2.0	75.0		11.0	31.0		159.0		12.0		138.0		108.0	5.0							1.0	1.0		2.0	12.0
NC_073227.2	-1::NC_073227.2:82341147-82348824(-)	7677	False	0.1745	0			45.0		1.0	386.0			44.0	4.0			107.0				157.0	4.0	32.0	210.0		212.0	1.0	3.0	154.0	196.0			103.0				184.0				2.0	98.0		15.0	40.0		200.0		14.0		184.0		138.0	7.0							1.0			4.0	13.0
NC_073227.2	-1::NC_073227.2:82352844-82361400(-)	8556	False	0.1717	0			50.0			434.0			47.0	2.0			120.0				172.0	1.0	36.0	232.0		238.0		2.0	174.0	219.0			118.0				209.0				1.0	110.0		15.0	44.0		230.0		16.0		204.0		149.0	8.0							1.0	1.0		4.0	15.0
