clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_TCT	codon_AGG	codon_GTT	codon_TTA	codon_GGG	codon_GGT	codon_CCT	codon_AAC	codon_CTA	codon_ACC	codon_GAT	codon_TAT	codon_GCA	codon_TGC	codon_TTG	codon_GGA	codon_ATA	codon_GTG	codon_GAG	codon_GCT	codon_TTT	codon_ATT	codon_AGT	codon_AGC	codon_AAG	codon_CCA	codon_TTC	codon_ATG	codon_CAT	codon_AAT	codon_AGA	codon_CTT	codon_AAA	codon_GGC	codon_GTA	codon_TGT	codon_TCG	codon_TCC	codon_ACA	codon_CGC	codon_CAA	codon_ATC	codon_TAC	codon_CAC	codon_CCC	codon_CTC	codon_ACT	codon_TGG	codon_CTG	codon_TCA	codon_CCG	codon_CAG	codon_CGA	codon_GAC	codon_CGT	codon_GTC	codon_GCG	codon_GAA	codon_GCC	codon_ACG	codon_CGG
NC_071995.2	2::NC_071995.2:108419209-108425485(+)	6276	False	0.5848	0	14.0		1.0	4.0			1.0	7.0	9.0	601.0	1.0		14.0		2.0		1.0	2.0				5.0		19.0		385.0		1.0	144.0	1.0	5.0	1.0		2.0	1.0		1.0	25.0	15.0	4.0	3.0	176.0	14.0	441.0	1.0	25.0	11.0		1.0	103.0	5.0	17.0	1.0	1.0	4.0	6.0		5.0	9.0	3.0	
NC_071995.2	3::NC_071995.2:108419300-108425288(+)	5988	False	0.5872	0	19.0			3.0			4.0	7.0	10.0	439.0	1.0		17.0									6.0		14.0		606.0			103.0		3.0						7.0	25.0	14.0	1.0	4.0	140.0	10.0	353.0		13.0	8.0			147.0	7.0	15.0	3.0		3.0	4.0		4.0	4.0	2.0	
NC_071995.2	3::NC_071995.2:123096059-123101099(+)	5040	False	0.5296	0	3.0		1.0	2.0	2.0	1.0	2.0	1.0	3.0	812.0	1.0		1.0	1.0	1.0	1.0	6.0				1.0	7.0			2.0	32.0	2.0	2.0	36.0	1.0			1.0				1.0	87.0	3.0			558.0	2.0	37.0			7.0		2.0	44.0	1.0	1.0				4.0	1.0	1.0	8.0	1.0	
NC_071995.2	1::NC_071995.2:131143278-131149542(+)	6264	False	0.6595	1	18.0	3.0			5.0	4.0	183.0	3.0	5.0	33.0	2.0		8.0	8.0	3.0	3.0		6.0	6.0	141.0	1.0	1.0	30.0	129.0	2.0	136.0	26.0	1.0	5.0		2.0	7.0	3.0	4.0	1.0		4.0	265.0	35.0	14.0	1.0	6.0	2.0	124.0	219.0	268.0	33.0	1.0	15.0	119.0	5.0	134.0		9.0	4.0	26.0	1.0	2.0	16.0	2.0	4.0
NC_071995.2	-3::NC_071995.2:132269655-132278790(-)	9135	False	0.5026	0							1501.0	1508.0	4.0	14.0																5.0																			7.0						6.0										
NC_071995.2	2::NC_071995.2:132269656-132278791(+)	9135	False	0.5025	0		4.0	8.0	1495.0	1518.0	1.0									6.0						1.0						6.0								6.0																										
NC_071995.2	-1::NC_071995.2:132269729-132278879(-)	9150	False	0.502	0							15.0	15.0	1493.0	1504.0																6.0															5.0				6.0								6.0								
NC_071995.2	1::NC_071995.2:132269730-132278880(+)	9150	False	0.5019	0		1493.0	1504.0	15.0	20.0	7.0																																										5.0													6.0
NC_071988.2	-1::NC_071988.2:902509-907945(-)	5436	False	0.6656	1			1.0	4.0	385.0		1.0	1.0			1.0	4.0	22.0	16.0	1.0	2.0	1.0	246.0	4.0	88.0	5.0	1.0	1.0	2.0	2.0			9.0		1.0	1.0		2.0	127.0	46.0	323.0			41.0	3.0	1.0	1.0	29.0	77.0		1.0	40.0	121.0	167.0		5.0				3.0		2.0		5.0	18.0	1.0
NC_071988.2	2::NC_071988.2:902563-908938(+)	6375	False	0.6753	1	1.0						2.0	3.0	1.0	1.0		1.0	28.0	29.0	2.0		7.0	84.0	1.0	3.0	2.0		42.0	111.0		140.0		2.0	10.0	1.0	1.0		5.0	17.0	32.0	41.0	1.0	4.0	350.0	5.0			50.0	284.0	433.0	12.0	5.0	1.0		7.0	7.0	188.0		1.0	25.0		12.0	1.0	148.0	11.0	13.0
NC_071988.2	3::NC_071988.2:902579-908240(+)	5661	False	0.6718	1							1.0	2.0	2.0				26.0	16.0			7.0	56.0		4.0	1.0		41.0	132.0		109.0		4.0	3.0					7.0	42.0	61.0		4.0	298.0	3.0	3.0		37.0	282.0	421.0	4.0	1.0	1.0		1.0	3.0	194.0			6.0	1.0	6.0		95.0	8.0	5.0
NC_071988.2	-2::NC_071988.2:902583-908268(-)	5685	False	0.6719	1		2.0	1.0	1.0	411.0			1.0	1.0			3.0	17.0	20.0	3.0	4.0		292.0	5.0	135.0	1.0	1.0	1.0	4.0		3.0		6.0						116.0	49.0	313.0	1.0		40.0	18.0			44.0	64.0			61.0	107.0	135.0		6.0	1.0	1.0		7.0		3.0	1.0	7.0	7.0	2.0
NC_071988.2	-3::NC_071988.2:902606-907985(-)	5379	False	0.6713	1		1.0	2.0		411.0							6.0	16.0	25.0	2.0	4.0		270.0	2.0	126.0				2.0		1.0		3.0	3.0					86.0	33.0	288.0			61.0	3.0			42.0	55.0			40.0	102.0	190.0		3.0				4.0		1.0		5.0	4.0	2.0
NC_071988.2	1::NC_071988.2:902616-908115(+)	5499	False	0.6728	1													18.0	16.0			3.0	64.0		4.0			61.0	131.0		105.0			5.0	1.0				5.0	42.0	40.0		2.0	305.0	3.0	3.0		48.0	287.0	404.0	3.0	1.0	2.0			1.0	132.0	1.0		6.0		17.0		113.0	6.0	4.0
NC_071988.2	3::NC_071988.2:951359-958178(+)	6819	False	0.7283	2	15.0	12.0	3.0		6.0	5.0	179.0	3.0	2.0	127.0	1.0		23.0	4.0	6.0	63.0		4.0	6.0	25.0	9.0		4.0	120.0	3.0	153.0	79.0	3.0	3.0		14.0	71.0		24.0	1.0	4.0	2.0	198.0	3.0	1.0		3.0		57.0	419.0	135.0	1.0	13.0	6.0	14.0	1.0	152.0		61.0	3.0	5.0	86.0	2.0	36.0	3.0	100.0
NC_071988.2	-1::NC_071988.2:951466-957853(-)	6387	False	0.7377	1	11.0	170.0	2.0		421.0	111.0	3.0		1.0	2.0	4.0		3.0	22.0	4.0	180.0	1.0	43.0	118.0	117.0				25.0	75.0	3.0	1.0	1.0	1.0		4.0	2.0	5.0	21.0	1.0			57.0		99.0		1.0		6.0	3.0	8.0	3.0	174.0	131.0	2.0	79.0	5.0		3.0	1.0	85.0	2.0	82.0	35.0		1.0
NC_071988.2	1::NC_071988.2:951612-957822(+)	6210	False	0.7412	1	3.0	4.0			6.0		169.0		1.0	111.0	2.0		23.0	1.0	1.0	75.0		3.0	2.0	19.0	1.0		1.0	130.0		148.0	69.0				12.0	84.0	2.0	32.0		1.0		201.0	2.0		1.0	1.0		40.0	432.0	109.0		2.0	1.0	2.0		126.0		69.0		3.0	77.0		19.0	2.0	83.0
NC_071988.2	2::NC_071988.2:951697-957940(+)	6243	False	0.7416	1	1.0	3.0			4.0	2.0	171.0	1.0		112.0		1.0	22.0	2.0		54.0		1.0	6.0	25.0	3.0		2.0	116.0		176.0	82.0	1.0	1.0		10.0	74.0		36.0				179.0			4.0	2.0		41.0	420.0	116.0		1.0	2.0	2.0	1.0	129.0		82.0		1.0	98.0		18.0		79.0
NC_071988.2	-2::NC_071988.2:951702-957939(-)	6237	False	0.7417	1	13.0	169.0			435.0	112.0	4.0		1.0	1.0	1.0		1.0	23.0	1.0	202.0		42.0	112.0	132.0			2.0	19.0	85.0	2.0					2.0			19.0	1.0	1.0		74.0		77.0		3.0	1.0	2.0	6.0	1.0	1.0	150.0	129.0	1.0	83.0	1.0			2.0	69.0		69.0	30.0		
NC_071988.2	-3::NC_071988.2:951737-957827(-)	6090	False	0.744	1	11.0	170.0	2.0		405.0	120.0	5.0			1.0			1.0	18.0		191.0		52.0	123.0	115.0				21.0	69.0	2.0					2.0	1.0		26.0				61.0		82.0		1.0		2.0	1.0	3.0	1.0	144.0	142.0		99.0					60.0		77.0	21.0		1.0
NC_071988.2	-3::NC_071988.2:6287657-6292859(-)	5202	False	0.56	1	1.0						2.0	5.0	4.0	439.0	1.0	1.0	5.0					3.0		1.0	1.0	1.0		1.0		269.0	3.0	4.0	190.0	3.0		2.0	1.0	2.0		1.0	1.0	1.0	16.0		9.0	182.0	13.0	428.0	4.0	1.0	6.0	1.0	2.0	115.0	1.0	4.0	1.0	3.0		2.0			4.0		
NC_071988.2	-2::NC_071988.2:12582159-12588456(-)	6297	False	0.4399	2	49.0	15.0	51.0	33.0	32.0	51.0	32.0	22.0	6.0	38.0	78.0	11.0	60.0	7.0	30.0	44.0	23.0	40.0	79.0	61.0	16.0	42.0	79.0	48.0	65.0	43.0	5.0	36.0	33.0	60.0	41.0	19.0	107.0	34.0	34.0	28.0	5.0	30.0	67.0	4.0	32.0	19.0	6.0	18.0	15.0	11.0	57.0	1.0	15.0	38.0	2.0	30.0	4.0	48.0	5.0	22.0	2.0	174.0	30.0	6.0	6.0
NC_071988.2	-1::NC_071988.2:88915822-88924069(-)	8247	False	0.5715	1			27.0		5.0	1883.0		2.0			618.0	11.0	4.0	2.0	2.0	1.0	1.0	37.0	2.0	5.0	2.0		16.0	2.0			4.0	8.0		7.0	2.0	1.0	1.0	12.0		74.0			1.0		3.0	1.0	1.0			1.0		3.0	3.0	1.0	1.0			1.0		2.0	2.0				
NC_071988.2	2::NC_071988.2:88915864-88924225(+)	8361	False	0.57	1	2.0		2.0				1.0	27.0	2.0	1884.0		4.0	2.0	5.0	2.0	1.0	16.0			1.0	1.0	7.0		5.0	1.0	17.0			9.0	1.0			1.0		2.0	1.0		1.0	74.0	2.0	4.0	618.0		37.0	5.0	2.0	17.0		4.0	6.0	2.0	4.0		2.0		1.0		2.0	11.0		1.0
NC_071988.2	1::NC_071988.2:88915875-88924350(+)	8475	False	0.5668	1	5.0		1.0	2.0			1.0	84.0		13.0	2.0	8.0	2.0	6.0	4.0	2.0	6.0	1.0	1.0		3.0	3.0	2.0	2.0	2.0	40.0			631.0	5.0	2.0		3.0	1.0	1.0	2.0		3.0	4.0	7.0	30.0	7.0	13.0	1877.0	5.0	2.0	4.0	1.0	5.0	10.0	2.0	6.0	1.0		1.0	4.0		2.0	5.0	1.0	
NC_071988.2	-2::NC_071988.2:88916073-88924263(-)	8190	False	0.5698	1		1.0	84.0		4.0	13.0					7.0	4.0	3.0	2.0	25.0	2.0	6.0	1877.0		1.0	2.0	3.0	4.0			1.0	2.0	628.0		3.0	3.0	1.0	1.0	5.0	13.0	3.0					1.0						1.0	11.0	6.0			1.0		3.0			7.0		1.0	1.0	
NC_071988.2	-3::NC_071988.2:121159520-121164959(-)	5439	False	0.5985	2	27.0	34.0	6.0	3.0	49.0	14.0	39.0	38.0	5.0	59.0	19.0	7.0	40.0	11.0	10.0	34.0	6.0	55.0	89.0	52.0	12.0	20.0	39.0	62.0	63.0	32.0	30.0	27.0	7.0	15.0	14.0	12.0	44.0	52.0	8.0	8.0	9.0	74.0	28.0	18.0	14.0	26.0	19.0	23.0	76.0	36.0	17.0	13.0	61.0	21.0	10.0	79.0	8.0	46.0	7.0	29.0	11.0	35.0	73.0	11.0	27.0
NC_071988.2	2::NC_071988.2:135121333-135127693(+)	6360	False	0.4566	2	83.0	22.0	38.0	26.0	20.0	26.0	72.0	6.0	20.0	40.0	79.0	13.0	36.0	10.0	21.0	22.0	20.0	37.0	112.0	46.0	29.0	32.0	54.0	45.0	57.0	52.0	16.0	32.0	19.0	17.0	31.0	25.0	117.0	21.0	35.0	8.0	8.0	47.0	74.0	4.0	43.0	24.0	6.0	25.0	33.0	17.0	50.0	4.0	24.0	65.0	11.0	48.0	12.0	60.0	6.0	22.0	3.0	162.0	22.0	5.0	6.0
NC_071988.2	2::NC_071988.2:146868700-146873899(+)	5199	False	0.488	2	40.0	14.0	37.0	14.0	35.0	24.0	33.0	37.0	9.0	33.0	52.0	27.0	31.0		23.0	29.0	31.0	76.0	44.0	40.0	42.0	45.0	26.0	30.0	20.0	19.0	24.0	21.0	13.0	61.0	20.0	25.0	24.0	32.0	29.0	3.0	5.0	27.0	33.0	22.0	31.0	31.0	30.0	14.0	26.0	29.0	49.0	5.0	45.0	28.0	11.0	49.0	4.0	74.0	9.0	23.0	17.0	52.0	37.0	7.0	12.0
NC_071988.2	1::NC_071988.2:208796724-208804977(+)	8253	False	0.7275	1	1.0	1.0				1.0	194.0	1.0		2.0	1.0		1.0		2.0	2.0		1.0	1.0	1.0		49.0	49.0	2.0	1.0	195.0	149.0	96.0	145.0		1.0	96.0	1.0	188.0	1.0		3.0	292.0	1.0	53.0	1.0	1.0	1.0	2.0	442.0	97.0		94.0	4.0	5.0	144.0	52.0		1.0		49.0			235.0		92.0
NC_071988.2	-2::NC_071988.2:208796733-208804860(-)	8127	False	0.7305	1	1.0	192.0	1.0		441.0	2.0	1.0								1.0	289.0		2.0	95.0		1.0				95.0	94.0		143.0	95.0	48.0		1.0		234.0	1.0	1.0		2.0				1.0		1.0			49.0	193.0	51.0		92.0	3.0	3.0	48.0		1.0	52.0	144.0	188.0		143.0
NC_071988.2	2::NC_071988.2:208796752-208804942(+)	8190	False	0.7293	1	3.0	1.0					193.0			2.0			1.0	2.0		1.0		1.0		2.0		48.0	48.0	4.0	1.0	193.0	145.0	95.0	146.0	1.0		97.0		186.0			1.0	288.0	2.0	54.0	1.0	3.0		2.0	443.0	98.0	1.0	95.0		1.0	141.0	49.0			1.0	48.0		1.0	239.0		92.0
NC_071988.2	3::NC_071988.2:208796786-208805003(+)	8217	False	0.7281	1	1.0				1.0		192.0			4.0			3.0				1.0		1.0	2.0		49.0	49.0	1.0		193.0	145.0	94.0	145.0	1.0	1.0	101.0	1.0	187.0	1.0	1.0	1.0	291.0	2.0	48.0	1.0	3.0		2.0	441.0	101.0		95.0		2.0	144.0	50.0	1.0			49.0			241.0		93.0
NC_071988.2	-1::NC_071988.2:208796827-208805020(-)	8193	False	0.7281	1		194.0	1.0		438.0	1.0	1.0		1.0		4.0		1.0	1.0	2.0	288.0		4.0	97.0	2.0			1.0	3.0	98.0	96.0		146.0	96.0	48.0	5.0			239.0					1.0					1.0			49.0	194.0	50.0	1.0	92.0		1.0	48.0		2.0	53.0	145.0	186.0		141.0
NC_071988.2	-3::NC_071988.2:208796834-208804916(-)	8082	False	0.7313	1		191.0			439.0	1.0					2.0					288.0			98.0	1.0					97.0	95.0		145.0	94.0	48.0	1.0			239.0													48.0	192.0	49.0		93.0		1.0	48.0			48.0	145.0	187.0		144.0
NC_072000.2	1::NC_072000.2:3555-13788(+)	10233	False	0.4997	1				1.0	2.0		248.0	249.0	1429.0	1428.0					1.0	1.0	1.0		2.0		3.0		1.0		1.0	2.0	3.0	3.0		2.0	1.0	1.0	2.0		1.0		1.0		2.0	1.0	1.0		1.0	1.0	2.0	1.0	1.0		1.0	2.0		2.0	1.0		1.0	3.0		3.0	1.0	1.0	3.0
NC_072000.2	-1::NC_072000.2:3560-13805(-)	10245	False	0.4991	1	3.0	1429.0	1428.0	248.0	249.0	1.0		1.0		2.0	1.0			3.0	1.0	1.0	1.0	2.0		1.0	6.0	2.0	2.0	1.0	3.0		2.0	1.0		2.0	1.0	1.0	2.0		1.0		1.0	2.0	1.0	1.0					3.0	1.0	1.0	1.0				1.0	1.0		3.0	1.0		2.0			1.0
NC_072000.2	-2::NC_072000.2:5047-13690(-)	8643	False	0.5013	1				1427.0	1429.0	1.0	3.0						1.0			2.0	1.0	1.0	1.0		1.0					1.0				1.0	1.0							2.0		1.0					2.0				2.0							2.0		1.0	1.0		
NC_072000.2	3::NC_072000.2:5048-13862(+)	8814	False	0.4988	1	1.0	1.0	1.0	1.0	4.0	4.0	1429.0	1428.0	1.0	1.0		1.0	3.0			2.0			1.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0		1.0	2.0	3.0	3.0	8.0			1.0	1.0	2.0	2.0		1.0	1.0	1.0	3.0	1.0		4.0	1.0	2.0		1.0		1.0	1.0			1.0	3.0		4.0	
NC_072000.2	-1::NC_072000.2:2849861-2855255(-)	5394	False	0.3943	0	14.0		20.0	24.0			25.0		7.0	9.0	4.0	27.0	10.0	21.0	19.0		14.0			1.0	45.0	226.0	5.0	1.0	1.0	205.0	233.0	6.0	240.0	28.0	5.0	27.0	7.0		2.0	5.0	4.0	259.0	72.0	2.0	22.0	14.0	11.0	58.0	16.0	6.0	16.0		2.0	33.0	5.0	3.0	2.0		18.0	4.0		1.0	7.0	12.0	
NC_072000.2	2::NC_072000.2:2910157-2915269(+)	5112	False	0.4004	0	22.0		18.0	15.0			28.0	4.0	9.0	6.0	6.0	15.0	16.0	17.0	18.0		9.0			2.0	36.0	217.0	6.0		2.0	197.0	247.0	2.0	223.0	20.0	2.0	27.0	5.0		1.0	3.0	3.0	213.0	71.0	1.0	17.0	12.0	25.0	64.0	16.0	6.0	17.0	1.0	4.0	23.0	7.0	4.0	3.0	1.0	15.0	4.0	2.0	1.0	3.0	18.0	
NC_072000.2	-2::NC_072000.2:3089032-3095566(-)	6534	False	0.3956	1	20.0	2.0	26.0	21.0		1.0	30.0	4.0	26.0	3.0	7.0	16.0	17.0	24.0	23.0		10.0	1.0		1.0	58.0	296.0	3.0	1.0	1.0	266.0	304.0	9.0	268.0	34.0	5.0	39.0	10.0		1.0	5.0	5.0	289.0	65.0	1.0	31.0	11.0	17.0	82.0	13.0	11.0	13.0		4.0	29.0	11.0	10.0	4.0	4.0	25.0	4.0		3.0	2.0	10.0	2.0
NC_072000.2	-1::NC_072000.2:3278411-3283796(-)	5385	False	0.4002	0	20.0	1.0	33.0	12.0			25.0	3.0	12.0	5.0	9.0	17.0	18.0	13.0	18.0		13.0			4.0	35.0	212.0	2.0		2.0	187.0	258.0	7.0	214.0	25.0	2.0	34.0	11.0		3.0	9.0	5.0	239.0	71.0	1.0	26.0	13.0	21.0	83.0	15.0	5.0	21.0		6.0	29.0	6.0	10.0	3.0		21.0	3.0		1.0	1.0	11.0	
NC_072000.2	3::NC_072000.2:4687712-4693889(+)	6177	False	0.3926	0	17.0		22.0	14.0		1.0	28.0	1.0	21.0	6.0	7.0	24.0	14.0	12.0	6.0	1.0	10.0				54.0	278.0	3.0		1.0	241.0	317.0	3.0	257.0	26.0	8.0	31.0	9.0		3.0	2.0	1.0	281.0	83.0	5.0	22.0	10.0	19.0	83.0	5.0	17.0	19.0	1.0	3.0	30.0	5.0	8.0	9.0	6.0	11.0	8.0			3.0	12.0	1.0
NC_072000.2	1::NC_072000.2:5301690-5306757(+)	5067	False	0.3939	0	16.0		17.0	16.0		1.0	20.0	5.0	18.0	8.0	3.0	15.0	15.0	18.0	15.0		11.0	1.0	1.0	2.0	52.0	227.0	6.0	2.0	1.0	185.0	226.0	2.0	216.0	17.0		22.0	7.0	1.0	2.0	3.0	10.0	205.0	66.0	6.0	18.0	15.0	21.0	68.0	9.0	10.0	13.0		2.0	36.0	12.0	6.0	1.0	3.0	16.0	1.0		2.0	2.0	15.0	1.0
NC_072000.2	-2::NC_072000.2:5869825-5875057(-)	5232	False	0.3941	0	12.0	1.0	23.0	14.0		1.0	26.0	2.0	10.0	7.0	4.0	17.0	14.0	21.0	19.0		15.0	1.0		1.0	41.0	234.0	1.0		5.0	207.0	261.0	2.0	213.0	27.0	1.0	37.0	6.0	1.0		4.0	3.0	227.0	60.0		21.0	7.0	19.0	66.0	11.0	9.0	12.0	2.0	3.0	30.0	9.0	6.0	4.0	2.0	12.0	1.0	1.0	1.0	4.0	6.0	
NC_072000.2	3::NC_072000.2:6219119-6224975(+)	5856	False	0.3989	0	19.0		28.0	18.0			24.0	5.0	16.0	11.0	7.0	16.0	16.0	17.0	18.0	1.0	14.0			1.0	53.0	269.0	5.0			249.0	270.0	5.0	240.0	16.0	5.0	31.0	7.0			9.0	6.0	254.0	54.0	1.0	34.0	19.0	20.0	73.0	11.0	13.0	11.0	1.0	2.0	20.0	15.0	9.0	3.0	2.0	18.0	6.0	1.0		6.0	3.0	
NC_072000.2	3::NC_072000.2:8320559-8326316(+)	5757	False	0.4033	0	15.0		27.0	21.0		4.0	23.0	4.0	20.0	10.0	7.0	15.0	20.0	22.0	13.0		13.0	1.0		4.0	49.0	264.0	4.0		2.0	232.0	260.0	5.0	214.0	16.0	1.0	32.0	5.0		3.0	10.0	2.0	266.0	61.0	2.0	14.0	8.0	17.0	96.0	5.0	16.0	23.0		4.0	26.0	7.0	3.0	2.0	3.0	26.0	3.0			2.0	17.0	
NC_072000.2	2::NC_072000.2:8373253-8379973(+)	6720	False	0.3949	1	13.0	1.0	35.0	21.0			27.0	6.0	22.0	13.0	9.0	14.0	19.0	19.0	24.0	1.0	11.0			4.0	50.0	298.0	4.0	1.0	1.0	251.0	335.0	5.0	283.0	32.0	4.0	33.0	4.0		6.0	2.0	3.0	280.0	84.0	3.0	25.0	5.0	21.0	109.0	12.0	13.0	22.0	1.0		57.0	13.0	4.0		2.0	17.0	4.0		2.0	4.0	11.0	
NC_072000.2	1::NC_072000.2:8384616-8390292(+)	5676	False	0.3945	0	17.0		23.0	17.0		1.0	27.0	3.0	9.0	6.0	3.0	14.0	23.0	21.0	20.0		9.0				64.0	260.0	3.0		3.0	218.0	265.0	3.0	235.0	20.0		32.0	6.0		2.0	5.0	4.0	236.0	72.0	2.0	18.0	6.0	22.0	82.0	11.0	7.0	13.0	2.0	4.0	32.0	8.0	5.0	3.0		31.0	5.0	2.0	3.0	1.0	14.0	
NC_072000.2	-2::NC_072000.2:8729881-8734882(-)	5001	False	0.3949	0	14.0	1.0	16.0	19.0			22.0	6.0	5.0	6.0	1.0	11.0	20.0	10.0	17.0		9.0			1.0	59.0	221.0	4.0			208.0	232.0	3.0	210.0	23.0	2.0	33.0	7.0	1.0	1.0	2.0	9.0	230.0	51.0	4.0	20.0	7.0	13.0	64.0	7.0	12.0	16.0		4.0	23.0	4.0	7.0	5.0	1.0	10.0	5.0		2.0	1.0	8.0	
NC_072000.2	-2::NC_072000.2:8992729-8999047(-)	6318	False	0.3998	0	15.0	2.0	27.0	15.0		2.0	20.0	6.0	14.0	11.0	8.0	23.0	10.0	21.0	19.0	5.0	11.0			1.0	56.0	283.0	5.0	1.0	3.0	258.0	294.0	6.0	251.0	21.0	7.0	47.0	7.0	1.0	1.0	8.0	4.0	289.0	72.0	2.0	26.0	12.0	22.0	92.0	14.0	8.0	11.0	2.0	5.0	29.0	12.0	7.0	3.0	3.0	18.0	2.0		1.0		12.0	1.0
NC_072000.2	3::NC_072000.2:11733647-11740856(+)	7209	False	0.3971	0	13.0		26.0	22.0		1.0	26.0	2.0	13.0	12.0	8.0	28.0	17.0	30.0	24.0		10.0			2.0	50.0	325.0	5.0		6.0	266.0	375.0	7.0	301.0	15.0	1.0	44.0	9.0	2.0	2.0	9.0	7.0	310.0	90.0	2.0	19.0	11.0	25.0	105.0	11.0	7.0	26.0	1.0	9.0	50.0	12.0	7.0	4.0		25.0	3.0	2.0	1.0	3.0	21.0	1.0
NC_072000.2	3::NC_072000.2:12254204-12259538(+)	5334	False	0.4048	0	17.0	1.0	28.0	17.0			29.0	2.0	12.0	10.0	4.0	17.0	9.0	15.0	15.0		11.0			3.0	40.0	210.0	5.0		1.0	194.0	253.0	5.0	203.0	25.0	4.0	29.0	10.0		3.0	9.0	3.0	236.0	69.0	3.0	25.0	15.0	17.0	90.0	7.0	12.0	18.0		8.0	24.0	10.0	7.0	4.0	3.0	22.0	4.0	1.0	1.0	1.0	17.0	
NC_072000.2	1::NC_072000.2:12263727-12269673(+)	5946	False	0.4057	0	20.0	1.0	27.0	20.0			32.0	3.0	12.0	11.0	5.0	17.0	9.0	19.0	16.0	1.0	10.0			4.0	40.0	242.0	6.0			219.0	272.0	5.0	231.0	29.0	4.0	36.0	11.0		3.0	8.0	3.0	269.0	79.0	4.0	28.0	16.0	20.0	89.0	7.0	14.0	19.0		7.0	28.0	13.0	7.0	8.0	3.0	27.0	3.0	1.0	2.0	1.0	21.0	
NC_072000.2	3::NC_072000.2:12398273-12404771(+)	6498	False	0.4535	1	35.0		7.0	10.0			25.0	7.0	42.0	15.0	1.0	13.0	20.0	33.0	9.0		5.0	2.0		6.0	48.0	176.0	9.0			256.0	190.0	3.0	172.0	33.0	3.0	29.0	10.0	4.0	6.0	6.0	6.0	288.0	27.0	1.0	33.0	18.0	33.0	143.0	17.0	164.0	164.0	2.0	16.0	33.0	7.0	12.0	3.0	4.0	6.0	4.0		3.0	5.0	1.0	1.0
NC_072000.2	-3::NC_072000.2:12610239-12615780(-)	5541	False	0.3931	0	14.0	2.0	28.0	14.0		1.0	15.0	4.0	16.0	9.0	5.0	17.0	14.0	16.0	22.0		9.0	1.0		1.0	50.0	256.0	2.0		3.0	228.0	252.0	1.0	236.0	35.0	5.0	23.0	7.0	2.0	1.0	2.0	4.0	261.0	54.0	5.0	26.0	13.0	14.0	55.0	10.0	16.0	15.0		5.0	30.0	12.0	5.0	2.0	1.0	10.0	6.0		3.0		9.0	
NC_072000.2	-2::NC_072000.2:13809637-13816186(-)	6549	False	0.3995	0	16.0	1.0	34.0	27.0		1.0	28.0	11.0	15.0	11.0	9.0	15.0	17.0	25.0	18.0		11.0		1.0	2.0	43.0	276.0	1.0	1.0	3.0	252.0	329.0	9.0	278.0	19.0	1.0	31.0	10.0		4.0	8.0	7.0	282.0	90.0	1.0	22.0	11.0	20.0	94.0	9.0	11.0	27.0	1.0	5.0	33.0	10.0	6.0	1.0	4.0	18.0	7.0	1.0	1.0	2.0	13.0	
NC_072000.2	2::NC_072000.2:13829779-13839334(+)	9555	False	0.4077	0	20.0	3.0	56.0	18.0		1.0	35.0	6.0	35.0	12.0	11.0	26.0	28.0	36.0	23.0		15.0	1.0		7.0	81.0	401.0	9.0	3.0	6.0	390.0	460.0	4.0	375.0	35.0	3.0	39.0	10.0		3.0	7.0	11.0	417.0	107.0	10.0	33.0	24.0	37.0	146.0	13.0	18.0	30.0	2.0	9.0	48.0	11.0	12.0	9.0	3.0	48.0	4.0	2.0	4.0	2.0	26.0	
NC_072000.2	-3::NC_072000.2:13876245-13881705(-)	5460	False	0.3918	0	15.0	1.0	12.0	17.0		1.0	22.0	7.0	8.0	6.0	2.0	16.0	18.0	23.0	18.0		11.0	1.0		1.0	44.0	254.0	7.0	2.0		236.0	271.0	4.0	236.0	19.0	1.0	30.0	8.0		2.0	1.0	6.0	220.0	63.0	3.0	15.0	13.0	21.0	70.0	7.0	6.0	12.0		2.0	39.0	5.0	3.0	2.0		20.0	2.0		2.0	1.0	14.0	
NC_072000.2	-1::NC_072000.2:14713130-14718236(-)	5106	False	0.3991	0	18.0		18.0	13.0		1.0	24.0	1.0	11.0	9.0	4.0	12.0	13.0	23.0	19.0		16.0			1.0	37.0	225.0	4.0		1.0	199.0	225.0	4.0	225.0	17.0	1.0	28.0	7.0		1.0	2.0	4.0	229.0	62.0		22.0	15.0	25.0	72.0	8.0	16.0	26.0	1.0	4.0	22.0	11.0	3.0	1.0		10.0	1.0		1.0	2.0	6.0	2.0
NC_072000.2	2::NC_072000.2:14842033-14848192(+)	6159	False	0.3893	0	14.0		18.0	25.0		1.0	27.0	5.0	17.0	4.0	10.0	21.0	12.0	20.0	16.0	1.0	13.0	1.0		2.0	50.0	256.0	7.0		5.0	218.0	309.0	8.0	257.0	31.0	1.0	30.0	9.0	2.0	1.0	9.0	6.0	258.0	93.0	2.0	29.0	12.0	17.0	80.0	8.0	13.0	24.0	3.0	1.0	39.0	8.0	5.0	4.0		23.0	4.0	1.0	6.0	7.0	9.0	1.0
