clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_ACC	codon_TAA	codon_CCC	codon_CCT	codon_AAC	codon_AGA	codon_CTA	codon_GAT	codon_TAT	codon_GCA	codon_TGC	codon_TTG	codon_GGA	codon_ATA	codon_GTG	codon_GAG	codon_GCT	codon_TTA	codon_TTT	codon_ATT	codon_TAG	codon_ATG	codon_CAT	codon_TGG	codon_GAA	codon_AGC	codon_CTT	codon_ACT	codon_GGG	codon_AAT	codon_AGT	codon_AAA	codon_GGC	codon_GTA	codon_CCA	codon_TCT	codon_TGT	codon_TCG	codon_TCC	codon_TTC	codon_ACA	codon_CGC	codon_CAA	codon_ATC	codon_TAC	codon_CAC	codon_CTC	codon_CTG	codon_TCA	codon_GTT	codon_CCG	codon_CAG	codon_CGA	codon_GAC	codon_CGT	codon_GTC	codon_GCG	codon_GCC	codon_ACG	codon_AAG	codon_GGT	codon_AGG	codon_CGG	codon_TGA
NC_072000.2	-2::NC_072000.2:3089032-3095566	6534	False	0.3956	1	1.0	21.0		2.0	26.0	20.0		11.0	10.0	24.0	17.0	31.0	289.0	16.0	82.0	11.0	1.0		10.0	34.0	26.0	268.0	9.0	266.0	304.0	1.0	1.0	3.0	13.0	296.0	13.0	58.0	2.0	17.0		5.0	65.0	4.0		3.0	5.0		23.0	7.0	1.0	1.0		10.0		4.0	2.0	4.0	5.0	4.0	10.0	4.0	1.0		25.0	39.0	3.0	30.0	11.0	29.0
NC_072000.2	-1::NC_072000.2:3278411-3283796	5385	False	0.4002	0		12.0		1.0	33.0	20.0		13.0	13.0	13.0	18.0	26.0	239.0	17.0	83.0	5.0			11.0	25.0	12.0	214.0	7.0	187.0	258.0	4.0	2.0	2.0	15.0	212.0	21.0	35.0	1.0	21.0		2.0	71.0	3.0		1.0	9.0		18.0	9.0	3.0			10.0		3.0		6.0	5.0	3.0	11.0		1.0		21.0	34.0	5.0	25.0	6.0	29.0
NC_072000.2	3::NC_072000.2:4687712-4693889	6177	False	0.3926	0	6.0		5.0	28.0	1.0	8.0	21.0	7.0	24.0	14.0	12.0	6.0	1.0	10.0				14.0	54.0	278.0		3.0	257.0	1.0			31.0	19.0		26.0	3.0	9.0		3.0	241.0	17.0	2.0	1.0	281.0	317.0	83.0	5.0	22.0	10.0	19.0	83.0	17.0	3.0	30.0	22.0	5.0	8.0	9.0	6.0	11.0	8.0		3.0	12.0	1.0	1.0		1.0	
NC_072000.2	1::NC_072000.2:5301690-5306757	5067	False	0.3939	0	8.0		9.0	20.0	5.0		18.0	3.0	15.0	15.0	18.0	15.0		11.0	1.0	1.0	2.0	16.0	52.0	227.0		2.0	216.0		2.0	2.0	22.0	13.0		17.0	6.0	7.0	1.0	2.0	185.0	16.0	3.0	10.0	205.0	226.0	66.0	6.0	18.0	15.0	21.0	68.0	10.0	2.0	36.0	17.0	12.0	6.0	1.0	3.0	16.0	1.0		2.0	15.0	1.0	1.0		1.0	
NC_072000.2	-2::NC_072000.2:5869825-5875057	5232	False	0.3941	0	1.0	14.0		1.0	23.0	12.0		7.0	15.0	21.0	14.0	21.0	227.0	17.0	66.0	9.0			6.0	27.0	10.0	213.0	2.0	207.0	261.0	1.0	5.0	1.0	11.0	234.0	12.0	41.0	4.0	19.0	2.0	1.0	60.0	4.0		1.0	4.0	1.0	19.0	4.0		1.0		6.0		2.0		3.0	3.0	1.0	6.0	2.0		1.0	12.0	37.0	7.0	26.0	9.0	30.0
NC_072000.2	3::NC_072000.2:6219119-6224975	5856	False	0.3989	0	11.0		11.0	24.0	5.0	5.0	16.0	7.0	16.0	16.0	17.0	18.0	1.0	14.0			1.0	18.0	53.0	269.0		5.0	240.0	1.0			31.0	11.0		16.0	5.0	7.0			249.0	19.0	9.0	6.0	254.0	270.0	54.0	1.0	34.0	19.0	20.0	73.0	13.0	2.0	20.0	28.0	15.0	9.0	3.0	2.0	18.0	6.0	1.0	6.0	3.0					
NC_072000.2	3::NC_072000.2:8320559-8326316	5757	False	0.4033	0	10.0		5.0	23.0	4.0	1.0	20.0	7.0	15.0	20.0	22.0	13.0		13.0	1.0		4.0	21.0	49.0	264.0		5.0	214.0				32.0	23.0		16.0	4.0	5.0		3.0	232.0	15.0	10.0	2.0	266.0	260.0	61.0	2.0	14.0	8.0	17.0	96.0	16.0	4.0	26.0	27.0	7.0	3.0	2.0	3.0	26.0	3.0		2.0	17.0	2.0	4.0			
NC_072000.2	2::NC_072000.2:8373253-8379973	6720	False	0.3949	1	13.0		12.0	27.0	6.0	4.0	22.0	9.0	14.0	19.0	19.0	24.0	1.0	11.0			4.0	21.0	50.0	298.0		5.0	283.0	1.0	2.0	1.0	33.0	22.0		32.0	4.0	4.0		6.0	251.0	13.0	2.0	3.0	280.0	335.0	84.0	3.0	25.0	5.0	21.0	109.0	13.0		57.0	35.0	13.0	4.0		2.0	17.0	4.0		4.0	11.0	1.0		1.0		
NC_072000.2	1::NC_072000.2:8384616-8390292	5676	False	0.3945	0	6.0		11.0	27.0	3.0		9.0	3.0	14.0	23.0	21.0	20.0		9.0				17.0	64.0	260.0		3.0	235.0	2.0	3.0		32.0	13.0		20.0	3.0	6.0		2.0	218.0	17.0	5.0	4.0	236.0	265.0	72.0	2.0	18.0	6.0	22.0	82.0	7.0	4.0	32.0	23.0	8.0	5.0	3.0		31.0	5.0	2.0	1.0	14.0	3.0	1.0			
NC_072000.2	-2::NC_072000.2:8729881-8734882	5001	False	0.3949	0		19.0		1.0	16.0	14.0		7.0	9.0	10.0	20.0	20.0	230.0	11.0	64.0	12.0			7.0	23.0	5.0	210.0	3.0	208.0	232.0	1.0		4.0	7.0	221.0	16.0	59.0	1.0	13.0		2.0	51.0	5.0		2.0	2.0		17.0	1.0	1.0			7.0		6.0		4.0	9.0	5.0	8.0	1.0	4.0	1.0	10.0	33.0	6.0	22.0	4.0	23.0
NC_072000.2	-2::NC_072000.2:8992729-8999047	6318	False	0.3998	0	2.0	15.0		2.0	27.0	15.0		12.0	11.0	21.0	10.0	26.0	289.0	23.0	92.0	8.0	1.0		7.0	21.0	14.0	251.0	6.0	258.0	294.0	1.0	3.0	5.0	14.0	283.0	11.0	56.0		22.0	2.0	7.0	72.0	3.0	5.0	1.0	8.0		19.0	8.0	1.0			7.0		6.0	1.0	5.0	4.0	2.0	12.0	3.0	2.0	1.0	18.0	47.0	11.0	20.0	12.0	29.0
NC_072000.2	3::NC_072000.2:11733647-11740856	7209	False	0.3971	0	12.0		11.0	26.0	2.0	1.0	13.0	8.0	28.0	17.0	30.0	24.0		10.0			2.0	22.0	50.0	325.0		7.0	301.0	1.0	1.0		44.0	26.0		15.0	5.0	9.0	2.0	2.0	266.0	13.0	9.0	7.0	310.0	375.0	90.0	2.0	19.0	11.0	25.0	105.0	7.0	9.0	50.0	26.0	12.0	7.0	4.0		25.0	3.0	2.0	3.0	21.0	6.0	1.0		1.0	
NC_072000.2	3::NC_072000.2:12254204-12259538	5334	False	0.4048	0	10.0		7.0	29.0	2.0	4.0	12.0	4.0	17.0	9.0	15.0	15.0		11.0			3.0	17.0	40.0	210.0		5.0	203.0		1.0		29.0	18.0		25.0	5.0	10.0		3.0	194.0	17.0	9.0	3.0	236.0	253.0	69.0	3.0	25.0	15.0	17.0	90.0	12.0	8.0	24.0	28.0	10.0	7.0	4.0	3.0	22.0	4.0	1.0	1.0	17.0	1.0		1.0		
NC_072000.2	1::NC_072000.2:12263727-12269673	5946	False	0.4057	0	11.0		7.0	32.0	3.0	4.0	12.0	5.0	17.0	9.0	19.0	16.0	1.0	10.0			4.0	20.0	40.0	242.0		5.0	231.0		2.0		36.0	19.0		29.0	6.0	11.0		3.0	219.0	20.0	8.0	3.0	269.0	272.0	79.0	4.0	28.0	16.0	20.0	89.0	14.0	7.0	28.0	27.0	13.0	7.0	8.0	3.0	27.0	3.0	1.0	1.0	21.0			1.0		
NC_072000.2	3::NC_072000.2:12398273-12404771	6498	False	0.4535	1	15.0		17.0	25.0	7.0	3.0	42.0	1.0	13.0	20.0	33.0	9.0		5.0	2.0		6.0	10.0	48.0	176.0		3.0	172.0	2.0	3.0		29.0	164.0		33.0	9.0	10.0	4.0	6.0	256.0	35.0	6.0	6.0	288.0	190.0	27.0	1.0	33.0	18.0	33.0	143.0	164.0	16.0	33.0	7.0	7.0	12.0	3.0	4.0	6.0	4.0		5.0	1.0				1.0	
NC_072000.2	-3::NC_072000.2:12610239-12615780	5541	False	0.3931	0	1.0	14.0		2.0	28.0	14.0		13.0	9.0	16.0	14.0	26.0	261.0	17.0	55.0	16.0			7.0	35.0	16.0	236.0	1.0	228.0	252.0	1.0	3.0	2.0	10.0	256.0	15.0	50.0		14.0		5.0	54.0	2.0		3.0	2.0		22.0	5.0	1.0	1.0		5.0		4.0		5.0	4.0	6.0	9.0	1.0	5.0	2.0	10.0	23.0	9.0	15.0	12.0	30.0
NC_072000.2	-2::NC_072000.2:13809637-13816186	6549	False	0.3995	0	1.0	27.0		1.0	34.0	16.0		11.0	11.0	25.0	17.0	22.0	282.0	15.0	94.0	11.0	1.0		10.0	19.0	15.0	278.0	9.0	252.0	329.0	2.0	3.0	1.0	9.0	276.0	27.0	43.0	2.0	20.0	1.0	1.0	90.0	1.0		1.0	8.0	1.0	18.0	9.0	4.0		1.0	6.0		11.0		5.0	7.0	7.0	13.0	4.0	1.0		18.0	31.0	11.0	28.0	10.0	33.0
NC_072000.2	2::NC_072000.2:13829779-13839334	9555	False	0.4077	0	12.0		13.0	35.0	6.0	3.0	35.0	11.0	26.0	28.0	36.0	23.0		15.0	1.0		7.0	18.0	81.0	401.0		4.0	375.0	2.0	4.0	3.0	39.0	30.0		35.0	9.0	10.0		3.0	390.0	20.0	7.0	11.0	417.0	460.0	107.0	10.0	33.0	24.0	37.0	146.0	18.0	9.0	48.0	56.0	11.0	12.0	9.0	3.0	48.0	4.0	2.0	2.0	26.0	6.0	1.0	3.0		
NC_072000.2	-3::NC_072000.2:13876245-13881705	5460	False	0.3918	0	1.0	17.0		1.0	12.0	15.0		13.0	11.0	23.0	18.0	15.0	220.0	16.0	70.0	6.0	2.0		8.0	19.0	8.0	236.0	4.0	236.0	271.0	1.0		7.0	7.0	254.0	12.0	44.0	1.0	21.0		1.0	63.0	2.0		2.0	1.0		18.0	2.0	2.0	1.0		3.0		7.0		2.0	6.0	2.0	14.0		3.0		20.0	30.0	6.0	22.0	5.0	39.0
NC_072000.2	-1::NC_072000.2:14713130-14718236	5106	False	0.3991	0	1.0	13.0			18.0	18.0		15.0	16.0	23.0	13.0	22.0	229.0	12.0	72.0	16.0			7.0	17.0	11.0	225.0	4.0	199.0	225.0	1.0	1.0	4.0	8.0	225.0	26.0	37.0	2.0	25.0	1.0	1.0	62.0	1.0		1.0	2.0		19.0	4.0	1.0			3.0		1.0	2.0	4.0	4.0	1.0	6.0				10.0	28.0	9.0	24.0	11.0	22.0
NC_072000.2	2::NC_072000.2:14842033-14848192	6159	False	0.3893	0	4.0		8.0	27.0	5.0	1.0	17.0	10.0	21.0	12.0	20.0	16.0	1.0	13.0	1.0		2.0	25.0	50.0	256.0		8.0	257.0	3.0	6.0		30.0	24.0		31.0	7.0	9.0	2.0	1.0	218.0	14.0	9.0	6.0	258.0	309.0	93.0	2.0	29.0	12.0	17.0	80.0	13.0	1.0	39.0	18.0	8.0	5.0	4.0		23.0	4.0	1.0	7.0	9.0	5.0	1.0		1.0	
NC_072000.2	1::NC_072000.2:15484494-15491901	7407	False	0.4102	0	8.0		14.0	32.0	6.0	3.0	17.0	2.0	16.0	28.0	30.0	31.0		10.0	1.0		6.0	19.0	53.0	292.0		16.0	296.0	1.0		1.0	53.0	41.0		23.0	14.0	10.0	2.0	3.0	273.0	32.0	9.0	2.0	314.0	347.0	74.0	6.0	25.0	8.0	39.0	115.0	7.0	8.0	24.0	46.0	12.0	7.0	3.0	1.0	42.0	5.0		3.0	29.0	5.0	4.0	1.0		
NC_072000.2	-1::NC_072000.2:16064318-16069331	5013	False	0.4061	0	1.0	12.0			35.0	9.0		9.0	12.0	20.0	13.0	14.0	198.0	12.0	79.0	11.0	1.0		4.0	15.0	8.0	213.0	6.0	196.0	243.0	1.0		2.0	9.0	198.0	17.0	46.0	4.0	16.0		2.0	78.0	3.0			10.0		13.0	2.0	2.0		1.0	4.0		3.0		7.0	10.0	3.0	13.0	5.0	3.0		18.0	23.0	5.0	27.0	8.0	27.0
NC_072000.2	-3::NC_072000.2:16242972-16247988	5016	False	0.3949	0		21.0		1.0	32.0	19.0		10.0	9.0	21.0	16.0	15.0	188.0	19.0	84.0	9.0			7.0	23.0	14.0	187.0	2.0	217.0	229.0	5.0	1.0	6.0	10.0	216.0	12.0	43.0	2.0	21.0		1.0	57.0	6.0		1.0	6.0	1.0	14.0	3.0		1.0		7.0		10.0			7.0		8.0	2.0	4.0		12.0	38.0	4.0	21.0	2.0	28.0
NC_072000.2	-2::NC_072000.2:16337461-16343134	5673	False	0.3993	0	1.0	9.0		2.0	26.0	26.0		13.0	11.0	22.0	16.0	29.0	236.0	19.0	79.0	10.0			3.0	20.0	9.0	242.0	12.0	236.0	266.0	2.0	1.0	6.0	8.0	253.0	12.0	48.0	5.0	17.0		1.0	56.0	2.0	1.0	4.0	4.0		25.0	1.0	3.0			3.0		5.0	1.0	3.0	3.0	3.0	16.0	3.0	6.0		22.0	27.0	6.0	13.0	9.0	35.0
NC_072000.2	-3::NC_072000.2:16339761-16345482	5721	False	0.3971	0	2.0	13.0			20.0	19.0		11.0	15.0	32.0	21.0	31.0	249.0	16.0	77.0	8.0	1.0		8.0	20.0	14.0	231.0	3.0	216.0	270.0	3.0	2.0	4.0	16.0	253.0	22.0	47.0	2.0	13.0		1.0	69.0	2.0		1.0	7.0		20.0	7.0	2.0			4.0		10.0	1.0	2.0	3.0	3.0	9.0	1.0	2.0		23.0	40.0	4.0	17.0	9.0	31.0
NC_072000.2	1::NC_072000.2:16677978-16683048	5070	False	0.3988	0	4.0		5.0	34.0	7.0		9.0	5.0	9.0	16.0	14.0	22.0		14.0			2.0	17.0	44.0	230.0		1.0	217.0				22.0	23.0		22.0	4.0	5.0		1.0	191.0	13.0	3.0	2.0	233.0	236.0	53.0	3.0	13.0	4.0	16.0	69.0	21.0	3.0	33.0	14.0	9.0	5.0	6.0	3.0	15.0	3.0		3.0	11.0			1.0		
NC_072000.2	1::NC_072000.2:16686777-16692738	5961	False	0.4018	0	11.0		12.0	27.0	3.0	1.0	11.0	5.0	11.0	14.0	19.0	12.0		6.0			4.0	24.0	61.0	269.0		3.0	242.0	1.0		4.0	31.0	19.0		26.0	3.0	8.0		3.0	246.0	19.0	1.0	5.0	266.0	278.0	58.0	2.0	26.0	11.0	17.0	95.0	10.0	7.0	30.0	22.0	11.0	5.0	5.0	1.0	19.0	4.0		3.0	10.0	2.0	3.0	1.0		
NC_072000.2	1::NC_072000.2:16740522-16745529	5007	False	0.4016	1	5.0		11.0	28.0	3.0	2.0	9.0	6.0	10.0	13.0	11.0	8.0		8.0			1.0	16.0	49.0	211.0		3.0	211.0		1.0	1.0	30.0	23.0		20.0	4.0	4.0	1.0		195.0	18.0	1.0	4.0	227.0	243.0	65.0	2.0	22.0	4.0	15.0	74.0	11.0	4.0	24.0	22.0	5.0	3.0	5.0		18.0	1.0	1.0	4.0	8.0	2.0	1.0		1.0	
NC_072000.2	3::NC_072000.2:16750394-16755401	5007	False	0.4014	1	5.0		11.0	28.0	3.0	2.0	9.0	6.0	10.0	13.0	11.0	8.0		8.0			1.0	16.0	49.0	211.0		3.0	211.0		1.0	1.0	30.0	23.0		20.0	4.0	4.0	1.0		194.0	18.0	1.0	4.0	227.0	243.0	65.0	2.0	22.0	4.0	15.0	74.0	11.0	4.0	25.0	22.0	5.0	3.0	5.0		18.0	1.0	1.0	4.0	8.0	2.0	1.0		1.0	
NC_072000.2	2::NC_072000.2:16760266-16765273	5007	False	0.4016	1	5.0		11.0	28.0	3.0	2.0	9.0	6.0	10.0	13.0	11.0	8.0		8.0			1.0	16.0	49.0	211.0		3.0	211.0		1.0	1.0	30.0	23.0		20.0	4.0	4.0	1.0		195.0	18.0	1.0	4.0	227.0	243.0	65.0	2.0	22.0	4.0	15.0	74.0	11.0	4.0	24.0	22.0	5.0	3.0	5.0		18.0	1.0	1.0	4.0	8.0	2.0	1.0		1.0	
NC_072000.2	3::NC_072000.2:16770143-16775150	5007	False	0.4016	1	5.0		11.0	28.0	3.0	2.0	9.0	6.0	10.0	13.0	11.0	8.0		8.0			1.0	16.0	49.0	211.0		3.0	211.0		1.0	1.0	30.0	23.0		20.0	4.0	4.0	1.0		195.0	18.0	1.0	4.0	227.0	243.0	65.0	2.0	22.0	4.0	15.0	74.0	11.0	4.0	24.0	22.0	5.0	3.0	5.0		18.0	1.0	1.0	4.0	8.0	2.0	1.0		1.0	
NC_072000.2	1::NC_072000.2:16780020-16785027	5007	False	0.4016	1	5.0		11.0	28.0	3.0	2.0	9.0	6.0	10.0	13.0	11.0	8.0		8.0			1.0	16.0	49.0	211.0		3.0	211.0		1.0	1.0	30.0	23.0		20.0	4.0	4.0	1.0		195.0	18.0	1.0	4.0	227.0	243.0	65.0	2.0	22.0	4.0	15.0	74.0	11.0	4.0	24.0	22.0	5.0	3.0	5.0		18.0	1.0	1.0	4.0	8.0	2.0	1.0		1.0	
NC_072000.2	3::NC_072000.2:16789892-16794899	5007	False	0.4016	1	5.0		11.0	28.0	3.0	2.0	9.0	6.0	10.0	13.0	11.0	8.0		8.0			1.0	16.0	49.0	211.0		3.0	211.0		1.0	1.0	30.0	23.0		20.0	4.0	4.0	1.0		195.0	18.0	1.0	4.0	227.0	243.0	65.0	2.0	22.0	4.0	15.0	74.0	11.0	4.0	24.0	22.0	5.0	3.0	5.0		18.0	1.0	1.0	4.0	8.0	2.0	1.0		1.0	
NC_072000.2	3::NC_072000.2:16978427-16983521	5094	False	0.4126	0	6.0		6.0	21.0	5.0	1.0	6.0	8.0	14.0	16.0	17.0	20.0		10.0		1.0	4.0	17.0	37.0	213.0		5.0	196.0	2.0	2.0		25.0	13.0		14.0	8.0	4.0	2.0	2.0	217.0	21.0	8.0	1.0	229.0	222.0	56.0	3.0	14.0	11.0	15.0	80.0	10.0	4.0	23.0	36.0	7.0	3.0	3.0	2.0	26.0	1.0	1.0	3.0	18.0	2.0	4.0	2.0	1.0	
NC_072000.2	1::NC_072000.2:17983509-17989989	6480	False	0.3995	0	6.0		6.0	19.0	4.0	2.0	18.0	7.0	22.0	17.0	16.0	17.0	3.0	11.0			1.0	15.0	48.0	283.0		9.0	240.0	3.0	2.0		38.0	20.0		24.0	4.0	7.0		4.0	259.0	18.0	3.0	7.0	274.0	327.0	83.0	4.0	36.0	12.0	19.0	113.0	16.0	4.0	34.0	39.0	11.0	2.0	2.0	4.0	18.0	4.0		7.0	13.0	4.0			1.0	
NC_072000.2	1::NC_072000.2:23655759-23661198	5439	False	0.2447	0								150.0	159.0					305.0				2.0	150.0	1.0		148.0	150.0				1.0			1.0	72.0	13.0					75.0				150.0			149.0	1.0				1.0						148.0				1.0	136.0				
NC_072000.2	-3::NC_072000.2:23655777-23661132	5355	False	0.2471	0								149.0	151.0					297.0					149.0			148.0	148.0							1.0	72.0	13.0					75.0				148.0			149.0											148.0				1.0	136.0				
NC_072000.2	-1::NC_072000.2:109401410-109406945	5535	False	0.5548	0		1.0	2.0	2.0		8.0		231.0	2.0	4.0	1.0	6.0	216.0	9.0	169.0	63.0	7.0		2.0		25.0	239.0	2.0	335.0	17.0	1.0	5.0	1.0	126.0	15.0	58.0	2.0	9.0	9.0	1.0		2.0		1.0	1.0	3.0			1.0	1.0	2.0	2.0	11.0		9.0		5.0		10.0						4.0	122.0	27.0	2.0	74.0
NC_072000.2	-2::NC_072000.2:111727735-111733861	6126	False	0.7873	1		2.0	1.0		1.0			2.0	2.0					1.0	22.0	33.0	1.0				2.0		4.0	2.0	2.0		1.0		426.0	2.0	3.0	2.0	3.0	1.0	67.0			6.0	266.0			1.0	3.0	1.0	1.0	1.0	1.0	1.0		10.0	187.0	71.0			2.0	272.0	1.0			1.0	300.0	101.0	203.0	33.0
NC_072000.2	-1::NC_072000.2:111727853-111733793	5940	False	0.7988	1			1.0												40.0	33.0	1.0												416.0				3.0		66.0			2.0	270.0											6.0	199.0	67.0				254.0		2.0			301.0	103.0	193.0	23.0
NC_072000.2	-3::NC_072000.2:111728022-111733854	5832	False	0.7985	1															27.0	17.0	2.0				10.0			6.0					402.0						68.0		1.0	1.0	253.0									1.0			203.0	66.0				269.0					296.0	95.0	201.0	26.0
NC_072000.2	-2::NC_072000.2:111734155-111741385	7230	False	0.5147	0															1.0						1181.0			21.0					1.0				82.0																	1.0											1121.0	2.0		
NC_072000.2	3::NC_072000.2:111734162-111741386	7224	False	0.5144	0																	82.0	1.0											23.0																					1121.0												1181.0		
NC_072000.2	-1::NC_072000.2:111734168-111741545	7377	False	0.514	0																	82.0				11.0								22.0																					1137.0											10.0	1197.0		
NC_072000.2	1::NC_072000.2:111734169-111741546	7377	False	0.5139	0							82.0					21.0						1115.0	1.0										1218.0																					10.0											1.0	11.0		
NC_071989.2	-2::NC_071989.2:190368544-190373887	5343	False	0.5164	0																			1.0		471.0								1.0									43.0												331.0		45.0									558.0	331.0		
NC_071989.2	3::NC_071989.2:190368545-190373888	5343	False	0.5162	0																		331.0	1.0										330.0																					513.0						45.0					2.0	516.0	43.0	
