clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_ACC	codon_TAA	codon_CCC	codon_CCT	codon_AAC	codon_AGC	codon_CTA	codon_GCC	codon_AGG	codon_AGT	codon_GGG	codon_TAG	codon_GAG	codon_TGG	codon_TGT	codon_CAT	codon_TTT	codon_GCT	codon_CTG	codon_GAA	codon_CTC	codon_TTC	codon_AAG	codon_CTT	codon_GAC	codon_GAT	codon_GGT	codon_GTA	codon_ATG	codon_GTG	codon_ATA	codon_TGA	codon_CGA	codon_CAG	codon_GTT	codon_TGC	codon_AAT	codon_ACG	codon_ACA	codon_TTG	codon_GGA	codon_TAT	codon_ATT	codon_ATC	codon_TCT	codon_CGG	codon_CAA	codon_CGT	codon_ACT	codon_CCA	codon_GTC	codon_TCG	codon_TAC	codon_GCG	codon_GGC	codon_CGC	codon_GCA	codon_CAC	codon_TCC	codon_CCG	codon_TCA	codon_AAA	codon_AGA	codon_TTA
NC_085931.1	1::NC_085931.1:5960487-5965668	5181	False	0.3941	0	8.0		8.0	26.0	5.0		16.0	3.0	1.0	2.0	1.0				5.0	205.0	46.0	2.0	1.0	4.0	8.0	255.0	1.0	35.0	1.0	5.0	1.0	3.0	5.0	1.0	12.0		5.0	1.0	13.0	15.0	17.0	10.0	62.0	15.0		22.0	236.0	9.0	9.0		30.0	18.0	10.0	205.0	4.0	5.0	15.0			2.0	25.0	68.0	228.0	4.0	16.0	5.0	2.0	16.0
NC_085931.1	3::NC_085931.1:6918428-6923453	5025	False	0.3928	0	6.0		5.0	19.0	6.0		6.0			1.0				1.0	4.0	215.0	34.0	1.0	3.0	1.0	9.0	257.0	1.0	32.0	1.0	5.0		3.0	5.0	1.0	11.0		5.0	4.0	12.0	14.0	30.0	5.0	80.0	28.0		11.0	210.0	6.0	11.0		22.0	15.0	13.0	192.0	6.0	1.0	16.0			2.0	12.0	72.0	221.0	6.0	31.0	8.0	4.0	11.0
NC_085931.1	1::NC_085931.1:7030416-7035432	5016	False	0.3995	0	4.0		9.0	13.0	3.0		8.0	1.0	1.0	4.0	1.0				6.0	197.0	31.0	1.0	3.0	8.0	11.0	239.0		23.0	2.0	4.0		1.0	5.0		14.0		3.0	2.0	27.0	13.0	25.0	17.0	70.0	15.0	1.0	15.0	210.0	10.0	17.0		21.0	28.0	17.0	187.0	2.0	6.0	18.0	1.0		1.0	17.0	63.0	233.0	7.0	34.0	3.0	3.0	17.0
NC_085931.1	-2::NC_085931.1:7183858-7189060	5202	False	0.4679	0	2.0	11.0		3.0	6.0	7.0		3.0	21.0	113.0	20.0	19.0	115.0	204.0	18.0	2.0	9.0	6.0	12.0	143.0	2.0	2.0	30.0	3.0	10.0	19.0	15.0	21.0	126.0	115.0	10.0	30.0	10.0	16.0	9.0	24.0	133.0	9.0	9.0	26.0	228.0	4.0	20.0	5.0	3.0	7.0	7.0	2.0	4.0	4.0	5.0	4.0	6.0	3.0	3.0	1.0	24.0	4.0	2.0			31.0	34.0	
NC_085931.1	1::NC_085931.1:7828278-7834293	6015	False	0.3947	0	4.0		6.0	29.0	4.0	1.0	7.0	3.0		1.0					2.0	259.0	44.0	2.0	4.0	3.0	16.0	281.0		29.0	1.0	5.0	2.0	2.0	3.0	2.0	16.0		9.0	4.0	13.0	21.0	24.0	8.0	61.0	35.0		27.0	287.0	10.0	15.0	1.0	24.0	16.0	18.0	235.0	4.0	3.0	17.0	1.0		2.0	31.0	68.0	289.0	7.0	27.0	6.0		16.0
NC_085931.1	-2::NC_085931.1:7950916-7956280	5364	False	0.3999	0		18.0		1.0	26.0	1.0			25.0	22.0	5.0	11.0	10.0	199.0	65.0	6.0	6.0		4.0	276.0		2.0	31.0	3.0	7.0	12.0	5.0	14.0	217.0	82.0	19.0	22.0	3.0	1.0	6.0	19.0	215.0	3.0	9.0	21.0	251.0	10.0	24.0	6.0		12.0	15.0	10.0	11.0	1.0	1.0	5.0	3.0	3.0	1.0		14.0	1.0	1.0			37.0	16.0	
NC_085931.1	2::NC_085931.1:9587116-9592621	5505	False	0.3953	0	2.0		8.0	19.0	1.0		12.0	5.0	2.0	7.0	1.0			1.0	2.0	225.0	41.0	2.0	6.0	3.0	8.0	236.0	1.0	31.0	2.0	8.0	1.0	2.0	6.0	2.0	13.0		5.0	7.0	19.0	21.0	27.0	15.0	80.0	22.0		15.0	250.0	13.0	15.0		24.0	14.0	17.0	208.0	5.0	5.0	13.0			3.0	22.0	72.0	249.0	6.0	32.0	10.0	2.0	17.0
NC_085931.1	3::NC_085931.1:10065062-10070321	5259	False	0.4014	0	4.0		11.0	17.0	4.0	1.0	13.0	4.0		6.0			1.0		4.0	216.0	46.0	8.0	2.0	1.0	15.0	221.0	3.0	37.0	2.0	2.0		2.0	8.0		11.0		3.0	3.0	27.0	26.0	28.0	11.0	56.0	11.0		15.0	223.0	5.0	16.0		21.0	24.0	20.0	213.0	8.0	9.0	13.0			4.0	12.0	61.0	233.0	8.0	36.0	6.0	2.0	20.0
NC_085931.1	2::NC_085931.1:10088896-10095070	6174	False	0.402	0	8.0		11.0	30.0	4.0	1.0	17.0	2.0		3.0					3.0	243.0	57.0		5.0	4.0	12.0	297.0	3.0	42.0	3.0	10.0	1.0	1.0	11.0		7.0		5.0	5.0	39.0	28.0	24.0	11.0	57.0	24.0		19.0	266.0	6.0	17.0		20.0	11.0	14.0	255.0	6.0	5.0	15.0	1.0		3.0	22.0	94.0	270.0	9.0	26.0	8.0	4.0	19.0
NC_085931.1	3::NC_085931.1:10419668-10425776	6108	False	0.3949	0	10.0		8.0	23.0	4.0		13.0	2.0	1.0	3.0				1.0	8.0	270.0	42.0	3.0	3.0	2.0	10.0	301.0	4.0	20.0	2.0	2.0	1.0	1.0	4.0		20.0		1.0	1.0	26.0	14.0	33.0	8.0	71.0	15.0	1.0	13.0	269.0	10.0	20.0		25.0	26.0	14.0	254.0	4.0	5.0	18.0			4.0	22.0	92.0	254.0	9.0	40.0	7.0		22.0
NC_085931.1	3::NC_085931.1:10443506-10449452	5946	False	0.3986	0	11.0		9.0	17.0	7.0	3.0	17.0	3.0		1.0	1.0			1.0	4.0	227.0	49.0	4.0	4.0	3.0	10.0	292.0	2.0	33.0	1.0	3.0	1.0	4.0	10.0	1.0	5.0		4.0	11.0	28.0	13.0	27.0	18.0	67.0	17.0		25.0	256.0	19.0	13.0	1.0	32.0	22.0	18.0	219.0	4.0	5.0	27.0			5.0	18.0	84.0	262.0	11.0	27.0	4.0	3.0	19.0
NC_085931.1	3::NC_085931.1:10833917-10838969	5052	False	0.3933	1	4.0		9.0	21.0	3.0	1.0	10.0	2.0	1.0	9.0				1.0	2.0	210.0	45.0	2.0	3.0	5.0	8.0	246.0	1.0	30.0	2.0	6.0			4.0	1.0	8.0		2.0	8.0	25.0	22.0	17.0	4.0	65.0	11.0	2.0	20.0	224.0	9.0	10.0		25.0	15.0	6.0	203.0	2.0	2.0	17.0	1.0		5.0	16.0	67.0	202.0	9.0	35.0	8.0	2.0	16.0
NC_085931.1	2::NC_085931.1:10951657-10956736	5079	False	0.3908	0	3.0		8.0	21.0	4.0		12.0	1.0		6.0					2.0	204.0	41.0	3.0	2.0		5.0	247.0	1.0	32.0	1.0	3.0			1.0		5.0		2.0	7.0	26.0	12.0	25.0	2.0	63.0	19.0	1.0	21.0	228.0	10.0	20.0	1.0	21.0	16.0	24.0	197.0	4.0		20.0		1.0	1.0	21.0	69.0	220.0	8.0	36.0	3.0	2.0	11.0
NC_085931.1	3::NC_085931.1:10979774-10985042	5268	False	0.4013	0	7.0		12.0	18.0	7.0		4.0	3.0		4.0	1.0			1.0	4.0	220.0	46.0	3.0	2.0	2.0	15.0	244.0	3.0	29.0	4.0	8.0		3.0	4.0	1.0	5.0		4.0	5.0	22.0	21.0	14.0	11.0	60.0	18.0		17.0	237.0	14.0	17.0		26.0	17.0	17.0	220.0	3.0	5.0	15.0	2.0		3.0	15.0	81.0	211.0	5.0	26.0	4.0	1.0	15.0
NC_085931.1	2::NC_085931.1:11090284-11095357	5073	False	0.4098	0	9.0		8.0	29.0	9.0		12.0	2.0	4.0	8.0				1.0	13.0	209.0	68.0	2.0			6.0	238.0	3.0	24.0	2.0	5.0	1.0	1.0	11.0		6.0		1.0	4.0	33.0	20.0	11.0	20.0	60.0	15.0		9.0	183.0	8.0	7.0		16.0	31.0	19.0	199.0	2.0	7.0	20.0			2.0	13.0	64.0	220.0	13.0	23.0	4.0		16.0
NC_085931.1	2::NC_085931.1:11140825-11147479	6654	False	0.4043	0	9.0		14.0	19.0	8.0		20.0	2.0	1.0	5.0				2.0	9.0	269.0	61.0	2.0	5.0	1.0	15.0	308.0	3.0	46.0	1.0	5.0	3.0		10.0	1.0	11.0		6.0	9.0	38.0	25.0	12.0	18.0	90.0	17.0	2.0	17.0	279.0	23.0	23.0	1.0	34.0	24.0	14.0	255.0	3.0	2.0	14.0	2.0		5.0	27.0	88.0	293.0	7.0	37.0	8.0	3.0	12.0
NC_085931.1	-3::NC_085931.1:11285733-11292942	7209	False	0.3959	0		24.0			27.0	2.0		1.0	25.0	22.0	10.0	27.0	7.0	295.0	82.0	16.0	7.0	1.0	8.0	339.0		3.0	35.0	1.0	5.0	9.0	8.0	19.0	295.0	107.0	19.0	40.0	7.0	5.0	2.0	21.0	315.0	32.0	9.0	27.0	293.0	17.0	36.0	3.0		9.0	29.0	16.0	7.0	1.0	1.0	3.0	2.0	2.0	3.0		33.0	1.0	1.0	2.0		57.0	35.0	
NC_085931.1	3::NC_085931.1:11313857-11318900	5043	False	0.4004	0	7.0		7.0	25.0	5.0		10.0	3.0		3.0			1.0	1.0	6.0	209.0	42.0	2.0	10.0		9.0	247.0		26.0	3.0	9.0	1.0	1.0	1.0	1.0	8.0		3.0	4.0	23.0	11.0	21.0	21.0	56.0	13.0		17.0	217.0	7.0	17.0		19.0	18.0	13.0	188.0	3.0	10.0	17.0	2.0			16.0	64.0	231.0	6.0	25.0	6.0		16.0
NC_085931.1	-1::NC_085931.1:11368910-11374562	5652	False	0.4004	0	2.0	9.0			27.0	4.0			19.0	20.0	15.0	14.0	13.0	225.0	57.0	6.0	6.0	1.0	3.0	271.0		2.0	34.0	1.0	5.0	9.0	7.0	11.0	235.0	86.0	14.0	35.0	4.0	1.0	6.0	18.0	253.0	20.0	3.0	25.0	227.0	10.0	19.0	6.0	1.0	9.0	19.0	13.0	4.0		2.0	5.0	6.0	7.0	1.0		18.0		1.0	1.0		50.0	24.0	
NC_085931.1	-1::NC_085931.1:11404508-11409623	5115	False	0.391	0		15.0			23.0				23.0	15.0	12.0	17.0	11.0	186.0	53.0	7.0	7.0		3.0	248.0			20.0	5.0	3.0	14.0	4.0	18.0	197.0	78.0	24.0	38.0	6.0	2.0	4.0	20.0	238.0	24.0	9.0	23.0	213.0	9.0	19.0	3.0		7.0	13.0	9.0	4.0		1.0	6.0	1.0	1.0		2.0	14.0	1.0				41.0	14.0	
NC_085931.1	2::NC_085931.1:12008554-12013669	5115	False	0.4131	0	6.0		8.0	20.0	3.0	1.0	14.0		1.0	3.0				3.0	8.0	195.0	32.0		3.0	1.0	6.0	239.0	3.0	33.0	2.0	3.0	2.0	5.0	9.0	2.0	6.0		3.0	5.0	34.0	24.0	18.0	24.0	48.0	16.0		12.0	216.0	8.0	8.0		23.0	35.0	11.0	207.0	5.0	2.0	22.0	1.0		2.0	18.0	79.0	227.0	5.0	26.0	4.0	3.0	11.0
NC_085931.1	1::NC_085931.1:12650928-12656010	5082	False	0.3924	0	11.0		4.0	16.0	1.0	2.0	6.0	2.0		4.0					3.0	212.0	45.0		3.0	1.0	12.0	238.0	2.0	25.0		4.0		2.0	5.0		12.0		1.0	3.0	16.0	15.0	17.0	10.0	78.0	16.0		25.0	221.0	10.0	19.0		27.0	12.0	10.0	196.0	4.0	6.0	17.0	1.0	1.0	5.0	19.0	70.0	228.0	6.0	25.0	11.0		15.0
NC_085931.1	-3::NC_085931.1:13061175-13066200	5025	False	0.4004	0		11.0			29.0	1.0			14.0	15.0	5.0	11.0	13.0	205.0	65.0	7.0	8.0		1.0	249.0		2.0	27.0	4.0	2.0	9.0	6.0	16.0	194.0	82.0	15.0	24.0	5.0	2.0	3.0	13.0	212.0	16.0	4.0	29.0	212.0	11.0	15.0	6.0	1.0	6.0	14.0	11.0	4.0	3.0	3.0	2.0	2.0	2.0	7.0		14.0		4.0	1.0		42.0	16.0	
NC_085931.1	1::NC_085931.1:13154139-13159230	5091	False	0.3987	0	7.0		8.0	24.0	12.0	1.0	9.0	3.0	4.0	8.0				1.0	8.0	194.0	48.0	1.0	3.0		10.0	232.0	1.0	29.0	1.0	4.0		3.0	6.0		10.0		5.0	8.0	26.0	18.0	23.0	12.0	58.0	14.0		14.0	223.0	7.0	20.0		18.0	23.0	13.0	188.0	1.0	4.0	17.0				23.0	75.0	218.0	12.0	27.0	9.0	1.0	13.0
NC_085931.1	1::NC_085931.1:14227656-14233320	5664	False	0.4061	0	9.0		13.0	27.0	2.0		7.0		2.0	4.0					10.0	240.0	43.0	2.0	5.0	2.0	10.0	258.0	1.0	37.0		4.0		2.0	12.0		14.0		11.0	3.0	23.0	19.0	25.0	32.0	66.0	17.0	2.0	18.0	225.0	14.0	17.0		20.0	20.0	16.0	212.0	2.0	6.0	19.0	1.0	1.0	2.0	11.0	72.0	270.0	6.0	27.0	8.0	3.0	16.0
NC_085931.1	1::NC_085931.1:14836623-14842824	6201	False	0.3962	0	7.0		6.0	17.0	3.0		11.0	2.0	2.0	4.0					3.0	262.0	70.0	4.0	4.0	2.0	10.0	272.0	4.0	39.0	2.0	5.0	2.0	1.0	13.0	1.0	21.0		5.0	1.0	24.0	22.0	26.0	15.0	88.0	14.0	1.0	23.0	252.0	15.0	17.0		14.0	37.0	16.0	253.0	5.0	2.0	35.0	2.0		3.0	18.0	89.0	264.0	10.0	23.0	2.0	1.0	23.0
NC_085931.1	-1::NC_085931.1:15463889-15468989	5100	False	0.469	0	1.0	15.0	3.0	6.0	5.0	8.0		5.0	24.0	95.0	32.0	13.0	108.0	193.0	31.0	4.0	2.0	6.0	11.0	122.0	5.0	1.0	37.0	5.0	8.0	30.0	14.0	23.0	130.0	104.0	17.0	36.0	2.0	20.0	10.0	27.0	125.0	3.0	12.0	19.0	202.0	3.0	19.0	5.0		4.0	10.0	2.0	12.0	9.0	10.0	1.0	7.0	4.0	6.0	3.0	18.0	7.0	3.0	1.0		35.0	27.0	
NC_085931.1	-3::NC_085931.1:17420211-17426385	6174	False	0.4091	0		19.0			29.0	3.0			24.0	17.0	11.0	13.0	14.0	262.0	78.0	7.0	6.0		5.0	319.0	1.0		43.0	2.0	4.0	14.0	8.0	18.0	217.0	117.0	19.0	31.0	4.0	3.0	8.0	19.0	253.0	21.0	6.0	20.0	258.0	9.0	23.0	11.0	3.0	9.0	15.0	14.0	8.0	1.0	1.0	5.0	5.0	6.0	3.0	1.0	14.0	1.0				42.0	14.0	
NC_085931.1	3::NC_085931.1:17675210-17681498	6288	False	0.4547	1	18.0		14.0	25.0	6.0		34.0	6.0		7.0				2.0	7.0	171.0	40.0	10.0	13.0	3.0	146.0	194.0		24.0	2.0	1.0		5.0	3.0		6.0		4.0	14.0	8.0	29.0	26.0	1.0	25.0	10.0		11.0	172.0	21.0	40.0		27.0	4.0	153.0	247.0	4.0	6.0	34.0	1.0	2.0	2.0	19.0	150.0	279.0	8.0	38.0	9.0	3.0	12.0
NC_085931.1	1::NC_085931.1:17748645-17754585	5940	False	0.3941	0	12.0		9.0	22.0	6.0	1.0	15.0	1.0		11.0			1.0	2.0	6.0	250.0	34.0	3.0	2.0	1.0	8.0	289.0		38.0	1.0	9.0	2.0		9.0	1.0	17.0		2.0	7.0	9.0	24.0	28.0	10.0	68.0	13.0		21.0	275.0	10.0	13.0		22.0	16.0	18.0	233.0	6.0	12.0	28.0	3.0	2.0		11.0	73.0	265.0	6.0	34.0	8.0	1.0	12.0
NC_085931.1	3::NC_085931.1:19269659-19276382	6723	False	0.4568	0	18.0		19.0	23.0	8.0	3.0	29.0	5.0		13.0				1.0	7.0	178.0	34.0	6.0	18.0	1.0	169.0	207.0		34.0	3.0	3.0		5.0	6.0		4.0		5.0	7.0	17.0	32.0	29.0		31.0	9.0		13.0	193.0	21.0	39.0	1.0	34.0	6.0	152.0	291.0	9.0	3.0	33.0	1.0			12.0	150.0	300.0	5.0	36.0	6.0	3.0	9.0
NC_085931.1	-2::NC_085931.1:19357924-19363510	5586	False	0.4069	0	1.0	9.0		1.0	38.0				19.0	11.0	15.0	20.0	9.0	228.0	63.0	3.0	2.0	1.0	6.0	277.0		1.0	42.0	1.0	3.0	15.0	11.0	12.0	217.0	88.0	13.0	24.0	3.0	2.0	5.0	19.0	221.0	21.0	8.0	22.0	230.0	14.0	22.0	4.0	2.0	9.0	10.0	14.0	3.0	1.0		4.0	2.0	7.0	1.0	2.0	24.0		1.0			62.0	19.0	
NC_085931.1	-3::NC_085931.1:19440861-19446027	5166	False	0.3943	0	1.0	20.0			18.0	2.0		1.0	20.0	14.0	11.0	6.0	9.0	211.0	65.0	6.0	4.0		7.0	233.0		1.0	25.0		6.0	14.0	7.0	17.0	219.0	58.0	14.0	41.0	4.0	2.0	4.0	14.0	224.0	17.0	3.0	25.0	228.0	12.0	32.0	3.0		7.0	11.0	8.0	4.0	1.0	4.0	4.0	1.0	4.0	3.0	1.0	16.0					52.0	8.0	
NC_085931.1	3::NC_085931.1:19524938-19530089	5151	False	0.3877	0	3.0		6.0	23.0	4.0		18.0	5.0		4.0				1.0	7.0	203.0	49.0	2.0		4.0	12.0	247.0	3.0	32.0	2.0	9.0	1.0		4.0		9.0		5.0	4.0	17.0	17.0	28.0	2.0	63.0	13.0	2.0	15.0	227.0	5.0	11.0	1.0	23.0	14.0	19.0	202.0	4.0	5.0	19.0	1.0	1.0		13.0	73.0	217.0	5.0	31.0	8.0		24.0
NC_085931.1	1::NC_085931.1:20088333-20097567	9234	False	0.403	0	10.0		15.0	39.0	10.0	2.0	16.0	3.0	2.0	6.0			1.0	2.0	14.0	382.0	80.0	2.0	7.0	3.0	17.0	445.0	2.0	54.0	3.0	7.0	3.0	7.0	11.0	2.0	15.0		10.0	6.0	66.0	40.0	32.0	23.0	113.0	33.0		20.0	386.0	10.0	17.0		37.0	40.0	23.0	364.0	8.0	5.0	27.0	1.0		5.0	32.0	145.0	379.0	12.0	45.0	13.0	1.0	25.0
NC_085931.1	3::NC_085931.1:20151674-20156840	5166	False	0.393	0	9.0		10.0	19.0	1.0		10.0	3.0							2.0	208.0	43.0	1.0	3.0	3.0	8.0	261.0		27.0	3.0	8.0		2.0	8.0		13.0		6.0	9.0	17.0	11.0	27.0	9.0	63.0	15.0		18.0	230.0	9.0	10.0		26.0	14.0	16.0	199.0	4.0	6.0	21.0	1.0			21.0	78.0	212.0	9.0	28.0	7.0	2.0	12.0
NC_085931.1	2::NC_085931.1:20164699-20170099	5400	False	0.4043	0	5.0		10.0	38.0	5.0	2.0	12.0	1.0	1.0	3.0			1.0		9.0	197.0	44.0	6.0	6.0	2.0	14.0	254.0	1.0	33.0	1.0	4.0		2.0	3.0	2.0	8.0			3.0	27.0	18.0	25.0	4.0	59.0	15.0		11.0	244.0	7.0	16.0	1.0	28.0	27.0	24.0	224.0	1.0	5.0	11.0	1.0	1.0	6.0	15.0	72.0	240.0	6.0	21.0	9.0	2.0	13.0
NC_085931.1	-3::NC_085931.1:20187207-20193576	6369	False	0.398	0		18.0			19.0	1.0		1.0	24.0	18.0	11.0	8.0	22.0	250.0	80.0	6.0	11.0	1.0	4.0	300.0		1.0	36.0	1.0	4.0	25.0	3.0	17.0	277.0	75.0	16.0	30.0	6.0	7.0	4.0	23.0	293.0	18.0	3.0	38.0	295.0	15.0	24.0	5.0	4.0	9.0	20.0	3.0		1.0	1.0	2.0	3.0	5.0	3.0	2.0	24.0	2.0				39.0	15.0	
NC_085931.1	3::NC_085931.1:20377124-20382950	5826	False	0.3989	0	6.0		11.0	27.0	5.0	1.0	13.0	5.0	1.0	4.0				1.0	6.0	237.0	59.0	1.0	5.0		13.0	258.0		37.0	2.0	8.0			4.0		12.0		6.0	8.0	26.0	19.0	17.0	3.0	66.0	17.0		16.0	263.0	17.0	16.0		37.0	22.0	9.0	244.0	8.0	5.0	20.0	1.0		1.0	14.0	68.0	260.0	10.0	29.0	5.0	3.0	16.0
NC_085931.1	1::NC_085931.1:21102486-21108102	5616	False	0.396	1	3.0		9.0	26.0	6.0	1.0	14.0	6.0	3.0	3.0					3.0	223.0	51.0	2.0		2.0	11.0	264.0	1.0	25.0	2.0	4.0	1.0	5.0	5.0	1.0	12.0		6.0	11.0	27.0	23.0	27.0	19.0	59.0	18.0		22.0	245.0	7.0	15.0		29.0	14.0	15.0	210.0	6.0	1.0	14.0	3.0	1.0	3.0	17.0	85.0	243.0	7.0	25.0	9.0	3.0	25.0
NC_085931.1	2::NC_085931.1:21202027-21207253	5226	False	0.3921	0	4.0		6.0	11.0	7.0	1.0	10.0	3.0		4.0					6.0	198.0	39.0	2.0		1.0	12.0	246.0	4.0	31.0	1.0	4.0		2.0	6.0		7.0		5.0	3.0	21.0	15.0	32.0	6.0	74.0	14.0		11.0	231.0	6.0	17.0		28.0	30.0	17.0	202.0	7.0	3.0	21.0	1.0		3.0	15.0	84.0	219.0	6.0	35.0	7.0		24.0
NC_085931.1	-2::NC_085931.1:21471121-21477409	6288	False	0.3979	0	1.0	10.0		2.0	32.0	5.0		1.0	25.0	24.0	8.0	15.0	7.0	252.0	83.0	9.0	5.0	1.0	2.0	320.0		4.0	31.0	1.0	4.0	16.0	10.0	27.0	269.0	85.0	21.0	35.0	7.0	7.0	1.0	13.0	268.0	16.0	4.0	26.0	246.0	7.0	25.0	8.0		8.0	22.0	13.0	7.0	2.0	2.0		5.0	3.0	5.0		28.0	2.0		1.0		40.0	25.0	
NC_085931.1	2::NC_085931.1:21503458-21508546	5088	False	0.4027	0	3.0		9.0	23.0	5.0	1.0	8.0	3.0		4.0					6.0	195.0	40.0	4.0	4.0	2.0	10.0	238.0		18.0	3.0	7.0			6.0	1.0	9.0		8.0	5.0	26.0	17.0	20.0	11.0	49.0	20.0		13.0	230.0	7.0	22.0	1.0	27.0	21.0	22.0	195.0	6.0	4.0	20.0			5.0	20.0	74.0	223.0	7.0	25.0	7.0	1.0	11.0
NC_085931.1	1::NC_085931.1:21701196-21706794	5598	False	0.3953	0	3.0		8.0	26.0	2.0	1.0	9.0	4.0	1.0	5.0				1.0	6.0	245.0	38.0	2.0	7.0	1.0	6.0	278.0	2.0	31.0		5.0	1.0	3.0	2.0	1.0	13.0		2.0	2.0	19.0	15.0	23.0	17.0	57.0	18.0	1.0	12.0	263.0	9.0	10.0	1.0	19.0	17.0	11.0	215.0	3.0	9.0	17.0	1.0		4.0	26.0	74.0	248.0	4.0	37.0	7.0	5.0	19.0
NC_085931.1	-3::NC_085931.1:23541138-23546181	5043	False	0.4646	1	2.0	13.0	1.0		12.0	9.0		2.0	30.0	120.0	13.0	16.0	129.0	208.0	17.0	5.0	8.0	2.0	10.0	160.0	3.0		22.0	2.0	11.0	13.0	4.0	25.0	116.0	116.0	19.0	24.0	4.0	15.0	6.0	20.0	131.0	8.0	3.0	32.0	216.0	9.0	12.0	2.0	2.0	5.0	6.0	2.0	13.0	1.0	3.0		5.0	2.0	5.0		14.0	2.0	4.0			15.0	32.0	
NC_085931.1	-3::NC_085931.1:62048199-62053566	5367	False	0.5005	0									38.0		2.0	855.0															855.0	1.0							38.0																													
NC_085931.1	2::NC_085931.1:62048200-62053561	5361	False	0.5003	0									855.0		39.0																								855.0																													38.0
NC_085931.1	-2::NC_085931.1:62048206-62053339	5133	False	0.5003	0									855.0		1.0																								855.0																													
NC_085931.1	3::NC_085931.1:62048207-62053340	5133	False	0.5001	0											855.0																1.0																																					855.0
NC_072396.2	1::NC_072396.2:1583184-1593345	10161	False	0.4356	1			38.0	2.0	208.0	215.0	215.0			420.0			215.0		3.0	433.0		2.0	4.0				1.0	2.0	10.0	8.0	2.0	1.0	216.0		205.0			1.0			347.0	3.0	12.0			5.0	2.0	5.0	1.0	1.0	3.0	205.0	1.0	117.0			1.0		1.0			215.0		264.0			2.0	1.0
NC_072396.2	-2::NC_072396.2:1583194-1593295	10101	False	0.4356	1		1.0	38.0																		2.0	3.0				1.0		206.0	10.0	213.0	348.0	216.0	4.0			3.0	3.0	10.0	422.0					432.0			3.0	3.0			209.0		420.0		1.0	260.0	215.0	124.0	4.0				216.0	
NC_072396.2	-2::NC_072396.2:1669204-1675153	5949	False	0.3932	0		44.0		1.0	1.0	1.0		1.0	17.0	46.0	1.0	17.0	21.0	88.0	43.0	2.0	4.0	13.0	22.0	3.0	2.0	1.0	2.0	1.0	30.0	438.0	119.0	21.0	343.0	166.0	58.0	332.0	8.0	8.0	15.0	6.0	47.0	6.0	5.0	6.0	14.0	13.0	8.0	4.0	3.0	2.0																		
NC_072396.2	-3::NC_072396.2:1669251-1675041	5790	False	0.3924	0		45.0				1.0			15.0	35.0		31.0	15.0	112.0	55.0		1.0	14.0	11.0				1.0	1.0	11.0	363.0	108.0	19.0	315.0	125.0	50.0	442.0	14.0	13.0	6.0	12.0	39.0	10.0	9.0	13.0	20.0	5.0	2.0	3.0	9.0	1.0	2.0	1.0	1.0															
NC_072396.2	-1::NC_072396.2:1669262-1675409	6147	False	0.3929	0	1.0	40.0	1.0		1.0				20.0	28.0		28.0	17.0	109.0	40.0	4.0	9.0	7.0	15.0	1.0		1.0	2.0		18.0	356.0	107.0	12.0	418.0	189.0	72.0	375.0	5.0	5.0	4.0	14.0	53.0	16.0	15.0	17.0	15.0	10.0	2.0	7.0	5.0	1.0			1.0	1.0	2.0	1.0	1.0	1.0	2.0									
NC_072396.2	1::NC_072396.2:47869482-47877507	8025	False	0.4746	0	102.0		102.0	103.0	2.0	1.0	103.0	3.0	1.0	10.0	103.0		14.0		1.0		103.0	199.0	1.0		102.0	1.0	94.0		103.0		3.0	202.0		90.0	101.0		1.0		102.0	1.0	8.0	1.0	105.0				103.0	102.0			101.0				2.0	102.0	102.0	2.0	101.0		1.0	1.0					295.0	1.0
NC_072396.2	-3::NC_072396.2:160959969-160966329	6360	False	0.5006	1									349.0		3.0	709.0															709.0								350.0																													
NC_072396.2	2::NC_072396.2:160959970-160966330	6360	False	0.5005	1									709.0		351.0																1.0								709.0					1.0																								349.0
